publication_id,topic_id,topic_name,score,subfield,field,domain
W3171418018,T12308,Mental Health and Psychiatry,0.9470999836921692,Philosophy,Arts and Humanities,Social Sciences
W3121693921,T10019,Corporate Finance and Governance,0.9973000288009644,Accounting,"Business, Management and Accounting",Social Sciences
W3121693921,T12509,Corporate Insolvency and Governance,0.9955999851226807,Accounting,"Business, Management and Accounting",Social Sciences
W3121693921,T14102,Corporate Governance and Law,0.9789999723434448,Strategy and Management,"Business, Management and Accounting",Social Sciences
W2136120210,T10047,Financial Markets and Investment Strategies,0.9998999834060669,Finance,"Economics, Econometrics and Finance",Social Sciences
W2136120210,T10019,Corporate Finance and Governance,0.996999979019165,Accounting,"Business, Management and Accounting",Social Sciences
W2136120210,T10081,"Auditing, Earnings Management, Governance",0.9937000274658203,Accounting,"Business, Management and Accounting",Social Sciences
W2131773668,T10047,Financial Markets and Investment Strategies,0.9994000196456909,Finance,"Economics, Econometrics and Finance",Social Sciences
W2131773668,T10632,Housing Market and Economics,0.9976000189781189,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
W2131773668,T10007,Monetary Policy and Economic Impact,0.9945999979972839,"General Economics, Econometrics and Finance","Economics, Econometrics and Finance",Social Sciences
W2029056003,T12137,Economic theories and models,0.942799985408783,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
W2029056003,T10047,Financial Markets and Investment Strategies,0.9406999945640564,Finance,"Economics, Econometrics and Finance",Social Sciences
W2029056003,T11976,Capital Investment and Risk Analysis,0.9092000126838684,Finance,"Economics, Econometrics and Finance",Social Sciences
W2056879345,T12889,"Psychoanalysis, Philosophy, and Politics",0.10180000215768814,Clinical Psychology,Psychology,Social Sciences
W2056879345,T11743,Political Economy and Marxism,0.08760000020265579,Sociology and Political Science,Social Sciences,Social Sciences
W2056879345,T10785,Economic Theory and Institutions,0.08190000057220459,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
W3122859634,T11365,Islamic Finance and Banking Studies,0.9987999796867371,Accounting,"Business, Management and Accounting",Social Sciences
W3122859634,T11257,Taxation and Compliance Studies,0.9876000285148621,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
W3122859634,T11508,Corporate Taxation and Avoidance,0.9753999710083008,Accounting,"Business, Management and Accounting",Social Sciences
W1988050849,T10154,Customer Service Quality and Loyalty,0.9975000023841858,Organizational Behavior and Human Resource Management,"Business, Management and Accounting",Social Sciences
W1988050849,T10145,Consumer Behavior in Brand Consumption and Identification,0.9822999835014343,Marketing,"Business, Management and Accounting",Social Sciences
W1988050849,T10068,Technology Adoption and User Behaviour,0.9782999753952026,Information Systems and Management,Decision Sciences,Social Sciences
W2006479099,T12880,Qualitative Research Methods and Applications,0.022299999371170998,Education,Social Sciences,Social Sciences
W2006479099,T14153,Social Development and Education Research,0.008299999870359898,Education,Social Sciences,Social Sciences
W2006479099,T12926,Business Strategies and Management Research,0.007899999618530273,Management Science and Operations Research,Decision Sciences,Social Sciences
W2990427812,T11986,Scientific Computing and Data Management,0.9955999851226807,Information Systems and Management,Decision Sciences,Social Sciences
W2990427812,T11937,Research Data Management Practices,0.9574000239372253,Information Systems,Computer Science,Physical Sciences
W2990427812,T13398,Data Analysis with R,0.9282000064849854,Artificial Intelligence,Computer Science,Physical Sciences
W2148284063,T12748,Molecular spectroscopy and chirality,0.9995999932289124,Spectroscopy,Chemistry,Physical Sciences
W2148284063,T11177,Spectroscopy and Quantum Chemical Studies,0.9994999766349792,"Atomic and Molecular Physics, and Optics",Physics and Astronomy,Physical Sciences
W2148284063,T12044,Advanced Physical and Chemical Molecular Interactions,0.9915000200271606,Physical and Theoretical Chemistry,Chemistry,Physical Sciences
W2030841140,T11520,Advanced Thermodynamics and Statistical Mechanics,0.9115999937057495,Statistical and Nonlinear Physics,Physics and Astronomy,Physical Sciences
W2030841140,T11177,Spectroscopy and Quantum Chemical Studies,0.909500002861023,"Atomic and Molecular Physics, and Optics",Physics and Astronomy,Physical Sciences
W2011215428,T11177,Spectroscopy and Quantum Chemical Studies,0.9998999834060669,"Atomic and Molecular Physics, and Optics",Physics and Astronomy,Physical Sciences
W2011215428,T11129,Photochemistry and Electron Transfer Studies,0.9997000098228455,Physical and Theoretical Chemistry,Chemistry,Physical Sciences
W2011215428,T13013,Free Radicals and Antioxidants,0.9991999864578247,Organic Chemistry,Chemistry,Physical Sciences
W1985940938,T11601,Neuroscience and Neural Engineering,0.9887999892234802,Cellular and Molecular Neuroscience,Neuroscience,Life Sciences
W1985940938,T10923,Force Microscopy Techniques and Applications,0.9815999865531921,"Atomic and Molecular Physics, and Optics",Physics and Astronomy,Physical Sciences
W1985940938,T11449,Mechanical and Optical Resonators,0.9800000190734863,"Atomic and Molecular Physics, and Optics",Physics and Astronomy,Physical Sciences
W2164059021,T11011,Frailty in Older Adults,0.9997000098228455,Geriatrics and Gerontology,Medicine,Health Sciences
W2164059021,T10397,Nutrition and Health in Aging,0.9968000054359436,Physiology,Medicine,Health Sciences
W2164059021,T10804,"Health Systems, Economic Evaluations, Quality of Life",0.9961000084877014,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
W3009885589,T10041,COVID-19 Clinical Research Studies,0.9998000264167786,Infectious Diseases,Medicine,Health Sciences
W3009885589,T11368,Long-Term Effects of COVID-19,0.9972000122070312,Neurology,Medicine,Health Sciences
W3009885589,T10218,Sepsis Diagnosis and Treatment,0.995199978351593,Epidemiology,Medicine,Health Sciences
W3001118548,T10118,SARS-CoV-2 and COVID-19 Research,1.0,Infectious Diseases,Medicine,Health Sciences
W3001118548,T10041,COVID-19 Clinical Research Studies,0.9986000061035156,Infectious Diseases,Medicine,Health Sciences
W3001118548,T10976,Viral gastroenteritis research and epidemiology,0.9983999729156494,Infectious Diseases,Medicine,Health Sciences
W3002108456,T10118,SARS-CoV-2 and COVID-19 Research,0.9998999834060669,Infectious Diseases,Medicine,Health Sciences
W3002108456,T10041,COVID-19 Clinical Research Studies,0.9975000023841858,Infectious Diseases,Medicine,Health Sciences
W3002108456,T11775,COVID-19 diagnosis using AI,0.9970999956130981,"Radiology, Nuclear Medicine and Imaging",Medicine,Health Sciences
W3092849554,T11244,Climate Change and Health Impacts,0.9933000206947327,"Health, Toxicology and Mutagenesis",Environmental Science,Physical Sciences
W3092849554,T13555,"Healthcare cost, quality, practices",0.9819999933242798,General Health Professions,Health Professions,Health Sciences
W3092849554,T12816,Global Public Health Policies and Epidemiology,0.9807000160217285,Organizational Behavior and Human Resource Management,"Business, Management and Accounting",Social Sciences
W3006659024,T10168,COVID-19 and Mental Health,0.9991000294685364,Clinical Psychology,Psychology,Social Sciences
W3006659024,T10242,Posttraumatic Stress Disorder Research,0.9973999857902527,Clinical Psychology,Psychology,Social Sciences
W3006659024,T10795,Healthcare professionals’ stress and burnout,0.9966999888420105,General Health Professions,Health Professions,Health Sciences
W2275737843,T10206,Meta-analysis and systematic reviews,0.996999979019165,"Statistics, Probability and Uncertainty",Decision Sciences,Social Sciences
W2275737843,T13309,Reliability and Agreement in Measurement,0.9771999716758728,"Statistics, Probability and Uncertainty",Decision Sciences,Social Sciences
W2275737843,T12443,Delphi Technique in Research,0.968999981880188,Sociology and Political Science,Social Sciences,Social Sciences
W2337454357,T10027,"Diabetes, Cardiovascular Risks, and Lipoproteins",0.9995999932289124,"Endocrinology, Diabetes and Metabolism",Medicine,Health Sciences
W2337454357,T10560,Diabetes Management and Research,0.9994999766349792,"Endocrinology, Diabetes and Metabolism",Medicine,Health Sciences
W2337454357,T10401,Diabetes Treatment and Management,0.9988999962806702,"Endocrinology, Diabetes and Metabolism",Medicine,Health Sciences
W2015795623,T11700,Hemodynamic Monitoring and Therapy,0.46050000190734863,Surgery,Medicine,Health Sciences
W2015795623,T11314,Clinical Laboratory Practices and Quality Control,0.08860000222921371,Physiology,Medicine,Health Sciences
W2015795623,T13309,Reliability and Agreement in Measurement,0.04820000007748604,"Statistics, Probability and Uncertainty",Decision Sciences,Social Sciences
W2465692541,T13504,African history and culture analysis,0.18150000274181366,Political Science and International Relations,Social Sciences,Social Sciences
W2990138404,T10320,Neural Networks and Applications,0.7071999907493591,Artificial Intelligence,Computer Science,Physical Sciences
W1497256448,T11975,Evolutionary Algorithms and Applications,0.1826000064611435,Artificial Intelligence,Computer Science,Physical Sciences
W1497256448,T10462,Reinforcement Learning in Robotics,0.07490000128746033,Artificial Intelligence,Computer Science,Physical Sciences
W1497256448,T11031,Game Theory and Applications,0.04039999842643738,Management Science and Operations Research,Decision Sciences,Social Sciences
W2116122104,T10240,Plant tissue culture and regeneration,1.0,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences
W2116122104,T10184,Plant Molecular Biology Research,0.9919999837875366,Plant Science,Agricultural and Biological Sciences,Life Sciences
W2116122104,T11927,Plant Reproductive Biology,0.991100013256073,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences
W2100826189,T10826,Behavioral and Psychological Studies,0.9980000257492065,Developmental and Educational Psychology,Psychology,Social Sciences
W2156109180,T12428,Global Trade and Competitiveness,0.30979999899864197,Strategy and Management,"Business, Management and Accounting",Social Sciences
W2070631858,T11742,Economic Theory and Policy,0.8134999871253967,"General Economics, Econometrics and Finance","Economics, Econometrics and Finance",Social Sciences
W2070631858,T10785,Economic Theory and Institutions,0.7175999879837036,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
W2070631858,T10393,Economic Growth and Productivity,0.6741999983787537,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
W2025610165,T11911,Spatial and Panel Data Analysis,0.9994000196456909,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
W2025610165,T10007,Monetary Policy and Economic Impact,0.9983999729156494,"General Economics, Econometrics and Finance","Economics, Econometrics and Finance",Social Sciences
W2025610165,T11770,Fiscal Policy and Economic Growth,0.9983999729156494,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
W2150697053,T10002,Advanced Chemical Physics Studies,0.9998999834060669,"Atomic and Molecular Physics, and Optics",Physics and Astronomy,Physical Sciences
W2150697053,T10798,Crystallography and molecular interactions,0.9995999932289124,Physical and Theoretical Chemistry,Chemistry,Physical Sciences
W2150697053,T11948,Machine Learning in Materials Science,0.9988999962806702,Materials Chemistry,Materials Science,Physical Sciences
W2094642658,T10002,Advanced Chemical Physics Studies,1.0,"Atomic and Molecular Physics, and Optics",Physics and Astronomy,Physical Sciences
W2094642658,T11177,Spectroscopy and Quantum Chemical Studies,0.9975000023841858,"Atomic and Molecular Physics, and Optics",Physics and Astronomy,Physical Sciences
W2094642658,T11965,"Quantum, superfluid, helium dynamics",0.996999979019165,"Atomic and Molecular Physics, and Optics",Physics and Astronomy,Physical Sciences
W2145150141,T10329,Thyroid Cancer Diagnosis and Treatment,0.9987999796867371,"Endocrinology, Diabetes and Metabolism",Medicine,Health Sciences
W2145150141,T10206,Meta-analysis and systematic reviews,0.9416999816894531,"Statistics, Probability and Uncertainty",Decision Sciences,Social Sciences
W2145150141,T11728,Thyroid and Parathyroid Surgery,0.9075000286102295,Surgery,Medicine,Health Sciences
W3099878876,T11269,Algorithms and Data Compression,0.9987000226974487,Artificial Intelligence,Computer Science,Physical Sciences
W3099878876,T12162,Cellular Automata and Applications,0.9970999956130981,Computational Theory and Mathematics,Computer Science,Physical Sciences
W3099878876,T11975,Evolutionary Algorithms and Applications,0.9950000047683716,Artificial Intelligence,Computer Science,Physical Sciences
W2939474406,T13530,Climate Change and Environmental Impact,0.09220000356435776,Global and Planetary Change,Environmental Science,Physical Sciences
W2939474406,T14329,Science and Climate Studies,0.08250000327825546,Global and Planetary Change,Environmental Science,Physical Sciences
W4254687493,T13398,Data Analysis with R,0.3224000036716461,Artificial Intelligence,Computer Science,Physical Sciences
W244186264,T11667,Advanced Chemical Sensor Technologies,0.8960000276565552,Biomedical Engineering,Engineering,Physical Sciences
W244186264,T14249,Water Quality Monitoring and Analysis,0.8361999988555908,Industrial and Manufacturing Engineering,Environmental Science,Physical Sciences
W244186264,T11434,Electrochemical Analysis and Applications,0.7484999895095825,Electrochemistry,Chemistry,Physical Sciences
W2150290224,T11871,Advanced Statistical Methods and Models,0.13989999890327454,Statistics and Probability,Mathematics,Physical Sciences
W2118502261,T11539,Survey Methodology and Nonresponse,0.9807999730110168,Sociology and Political Science,Social Sciences,Social Sciences
W2118502261,T13030,Survey Sampling and Estimation Techniques,0.9678999781608582,Statistics and Probability,Mathematics,Physical Sciences
W2118502261,T10243,Statistical Methods and Bayesian Inference,0.96670001745224,Statistics and Probability,Mathematics,Physical Sciences
W1689771227,T10154,Customer Service Quality and Loyalty,1.0,Organizational Behavior and Human Resource Management,"Business, Management and Accounting",Social Sciences
W1689771227,T11536,Consumer Retail Behavior Studies,0.9929999709129333,Marketing,"Business, Management and Accounting",Social Sciences
W1689771227,T10145,Consumer Behavior in Brand Consumption and Identification,0.9886999726295471,Marketing,"Business, Management and Accounting",Social Sciences
W2787959293,T10288,Fractional Differential Equations Solutions,0.9902999997138977,Modeling and Simulation,Mathematics,Physical Sciences
W2787959293,T11416,Numerical methods for differential equations,0.9595999717712402,Numerical Analysis,Mathematics,Physical Sciences
W2787959293,T10541,Nonlinear Differential Equations Analysis,0.9480999708175659,Applied Mathematics,Mathematics,Physical Sciences
W1803273808,T11891,Big Data and Business Intelligence,0.06449999660253525,Management Information Systems,"Business, Management and Accounting",Social Sciences
W4320013936,T11674,Sports Analytics and Performance,0.8708000183105469,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
W4320013936,T11918,Forecasting Techniques and Applications,0.866100013256073,Management Science and Operations Research,Decision Sciences,Social Sciences
W4320013936,T12026,Explainable Artificial Intelligence (XAI),0.8616999983787537,Artificial Intelligence,Computer Science,Physical Sciences
W4367314869,T11592,Phenomenology and Existential Philosophy,0.09480000287294388,Experimental and Cognitive Psychology,Psychology,Social Sciences
W4367314869,T10297,Philosophical Ethics and Theory,0.030300000682473183,Philosophy,Arts and Humanities,Social Sciences
W4367314869,T10258,Philosophy and Theoretical Science,0.02160000056028366,Experimental and Cognitive Psychology,Psychology,Social Sciences
W2963341956,T10028,Topic Modeling,0.9998999834060669,Artificial Intelligence,Computer Science,Physical Sciences
W2963341956,T10181,Natural Language Processing Techniques,0.9998000264167786,Artificial Intelligence,Computer Science,Physical Sciences
W2963341956,T13910,Computational and Text Analysis Methods,0.9847999811172485,General Social Sciences,Social Sciences,Social Sciences
W1990513740,T13498,Economic Development and Digital Transformation,0.3919000029563904,"General Economics, Econometrics and Finance","Economics, Econometrics and Finance",Social Sciences
W2129905273,T10320,Neural Networks and Applications,0.37560001015663147,Artificial Intelligence,Computer Science,Physical Sciences
W1533200881,T12903,Globalization and Cultural Identity,0.08070000261068344,Sociology and Political Science,Social Sciences,Social Sciences
W1533200881,T11895,Social and Cultural Dynamics,0.07779999822378159,Sociology and Political Science,Social Sciences,Social Sciences
W2963163009,T10036,Advanced Neural Network Applications,0.9998999834060669,Computer Vision and Pattern Recognition,Computer Science,Physical Sciences
W2963163009,T11689,Adversarial Robustness in Machine Learning,0.998199999332428,Artificial Intelligence,Computer Science,Physical Sciences
W2963163009,T11512,Anomaly Detection Techniques and Applications,0.9962000250816345,Artificial Intelligence,Computer Science,Physical Sciences
W2124192278,T10998,Heat Transfer and Optimization,0.3407999873161316,Mechanical Engineering,Engineering,Physical Sciences
W2124192278,T12250,Experimental and Theoretical Physics Studies,0.3379000127315521,Statistical and Nonlinear Physics,Physics and Astronomy,Physical Sciences
W2752782242,T10036,Advanced Neural Network Applications,0.9993000030517578,Computer Vision and Pattern Recognition,Computer Science,Physical Sciences
W2752782242,T11307,Domain Adaptation and Few-Shot Learning,0.9991999864578247,Artificial Intelligence,Computer Science,Physical Sciences
W2752782242,T12131,Wireless Signal Modulation Classification,0.9943000078201294,Artificial Intelligence,Computer Science,Physical Sciences
W2412247133,T12414,Coastal and Marine Management,0.9416999816894531,"Management, Monitoring, Policy and Law",Environmental Science,Physical Sciences
W2041902442,T10474,Material Dynamics and Properties,0.9945999979972839,Materials Chemistry,Materials Science,Physical Sciences
W2041902442,T10402,Phase Equilibria and Thermodynamics,0.9886000156402588,Biomedical Engineering,Engineering,Physical Sciences
W2041902442,T11520,Advanced Thermodynamics and Statistical Mechanics,0.9835000038146973,Statistical and Nonlinear Physics,Physics and Astronomy,Physical Sciences
W2963446712,T10036,Advanced Neural Network Applications,1.0,Computer Vision and Pattern Recognition,Computer Science,Physical Sciences
W2963446712,T11307,Domain Adaptation and Few-Shot Learning,0.9994999766349792,Artificial Intelligence,Computer Science,Physical Sciences
W2963446712,T10812,Human Pose and Action Recognition,0.9991999864578247,Computer Vision and Pattern Recognition,Computer Science,Physical Sciences
W2249595199,T10162,Online and Blended Learning,0.352400004863739,Education,Social Sciences,Social Sciences
W2249595199,T11875,Statistics Education and Methodologies,0.3215999901294708,Statistics and Probability,Mathematics,Physical Sciences
W2565639579,T10036,Advanced Neural Network Applications,0.9998999834060669,Computer Vision and Pattern Recognition,Computer Science,Physical Sciences
W2565639579,T10627,Advanced Image and Video Retrieval Techniques,0.9993000030517578,Computer Vision and Pattern Recognition,Computer Science,Physical Sciences
W2565639579,T11307,Domain Adaptation and Few-Shot Learning,0.9965000152587891,Artificial Intelligence,Computer Science,Physical Sciences
W2963351448,T10036,Advanced Neural Network Applications,0.9998000264167786,Computer Vision and Pattern Recognition,Computer Science,Physical Sciences
W2963351448,T10331,Video Surveillance and Tracking Methods,0.9988999962806702,Computer Vision and Pattern Recognition,Computer Science,Physical Sciences
W2963351448,T11307,Domain Adaptation and Few-Shot Learning,0.9973999857902527,Artificial Intelligence,Computer Science,Physical Sciences
W2962858109,T11714,Multimodal Machine Learning Applications,0.9998999834060669,Computer Vision and Pattern Recognition,Computer Science,Physical Sciences
W2962858109,T12026,Explainable Artificial Intelligence (XAI),0.998199999332428,Artificial Intelligence,Computer Science,Physical Sciences
W2962858109,T11307,Domain Adaptation and Few-Shot Learning,0.996999979019165,Artificial Intelligence,Computer Science,Physical Sciences
W2963150697,T10036,Advanced Neural Network Applications,0.9998999834060669,Computer Vision and Pattern Recognition,Computer Science,Physical Sciences
W2963150697,T10812,Human Pose and Action Recognition,0.9987000226974487,Computer Vision and Pattern Recognition,Computer Science,Physical Sciences
W2963150697,T10627,Advanced Image and Video Retrieval Techniques,0.9965000152587891,Computer Vision and Pattern Recognition,Computer Science,Physical Sciences
W2971035958,T14060,Education and Communication Studies,0.7412999868392944,Education,Social Sciences,Social Sciences
W2971035958,T10561,Educational Research and Methods,0.7150999903678894,Education,Social Sciences,Social Sciences
W2971035958,T12952,School Leadership and Teacher Performance,0.6869000196456909,Education,Social Sciences,Social Sciences
W1515587369,T12880,Qualitative Research Methods and Applications,0.21439999341964722,Education,Social Sciences,Social Sciences
W2962793481,T10775,Generative Adversarial Networks and Image Synthesis,0.9976999759674072,Computer Vision and Pattern Recognition,Computer Science,Physical Sciences
W2962793481,T11105,Advanced Image Processing Techniques,0.9908999800682068,Computer Vision and Pattern Recognition,Computer Science,Physical Sciences
W2962793481,T10531,Advanced Vision and Imaging,0.9871000051498413,Computer Vision and Pattern Recognition,Computer Science,Physical Sciences
W2531409750,T11307,Domain Adaptation and Few-Shot Learning,0.9997000098228455,Artificial Intelligence,Computer Science,Physical Sciences
W2531409750,T11689,Adversarial Robustness in Machine Learning,0.9994999766349792,Artificial Intelligence,Computer Science,Physical Sciences
W2531409750,T10036,Advanced Neural Network Applications,0.9994000196456909,Computer Vision and Pattern Recognition,Computer Science,Physical Sciences
W2570343428,T10036,Advanced Neural Network Applications,1.0,Computer Vision and Pattern Recognition,Computer Science,Physical Sciences
W2570343428,T10627,Advanced Image and Video Retrieval Techniques,0.9983000159263611,Computer Vision and Pattern Recognition,Computer Science,Physical Sciences
W2570343428,T11714,Multimodal Machine Learning Applications,0.9927999973297119,Computer Vision and Pattern Recognition,Computer Science,Physical Sciences
W2502134830,T12379,Cancer Diagnosis and Treatment,0.9789000153541565,Oncology,Medicine,Health Sciences
W2502134830,T10158,Cancer Immunotherapy and Biomarkers,0.9714000225067139,Oncology,Medicine,Health Sciences
W2502134830,T11287,Cancer Genomics and Diagnostics,0.97079998254776,Cancer Research,"Biochemistry, Genetics and Molecular Biology",Life Sciences
W2194775991,T10036,Advanced Neural Network Applications,1.0,Computer Vision and Pattern Recognition,Computer Science,Physical Sciences
W2194775991,T11307,Domain Adaptation and Few-Shot Learning,0.9998000264167786,Artificial Intelligence,Computer Science,Physical Sciences
W2194775991,T10627,Advanced Image and Video Retrieval Techniques,0.9993000030517578,Computer Vision and Pattern Recognition,Computer Science,Physical Sciences
W2183341477,T10036,Advanced Neural Network Applications,0.9998999834060669,Computer Vision and Pattern Recognition,Computer Science,Physical Sciences
W2183341477,T11689,Adversarial Robustness in Machine Learning,0.9994999766349792,Artificial Intelligence,Computer Science,Physical Sciences
W2183341477,T11512,Anomaly Detection Techniques and Applications,0.9993000030517578,Artificial Intelligence,Computer Science,Physical Sciences
W3106250896,T11181,Advanced Data Storage Technologies,0.9969000220298767,Computer Networks and Communications,Computer Science,Physical Sciences
W3106250896,T10036,Advanced Neural Network Applications,0.9909999966621399,Computer Vision and Pattern Recognition,Computer Science,Physical Sciences
W3106250896,T11992,CCD and CMOS Imaging Sensors,0.9732000231742859,Electrical and Electronic Engineering,Engineering,Physical Sciences
W2295598076,T12535,Machine Learning and Data Classification,0.9995999932289124,Artificial Intelligence,Computer Science,Physical Sciences
W2295598076,T12072,Machine Learning and Algorithms,0.9991999864578247,Artificial Intelligence,Computer Science,Physical Sciences
W2295598076,T11269,Algorithms and Data Compression,0.9965999722480774,Artificial Intelligence,Computer Science,Physical Sciences
W1677182931,T10036,Advanced Neural Network Applications,0.9998999834060669,Computer Vision and Pattern Recognition,Computer Science,Physical Sciences
W1677182931,T11307,Domain Adaptation and Few-Shot Learning,0.9995999932289124,Artificial Intelligence,Computer Science,Physical Sciences
W1677182931,T11689,Adversarial Robustness in Machine Learning,0.9976999759674072,Artificial Intelligence,Computer Science,Physical Sciences
W1536680647,T10036,Advanced Neural Network Applications,1.0,Computer Vision and Pattern Recognition,Computer Science,Physical Sciences
W1536680647,T10627,Advanced Image and Video Retrieval Techniques,0.9994999766349792,Computer Vision and Pattern Recognition,Computer Science,Physical Sciences
W1536680647,T10331,Video Surveillance and Tracking Methods,0.9944000244140625,Computer Vision and Pattern Recognition,Computer Science,Physical Sciences
W1903029394,T10036,Advanced Neural Network Applications,0.9998999834060669,Computer Vision and Pattern Recognition,Computer Science,Physical Sciences
W1903029394,T11307,Domain Adaptation and Few-Shot Learning,0.9993000030517578,Artificial Intelligence,Computer Science,Physical Sciences
W1903029394,T11714,Multimodal Machine Learning Applications,0.9987999796867371,Computer Vision and Pattern Recognition,Computer Science,Physical Sciences
W2097117768,T10036,Advanced Neural Network Applications,0.9998999834060669,Computer Vision and Pattern Recognition,Computer Science,Physical Sciences
W2097117768,T10627,Advanced Image and Video Retrieval Techniques,0.9994999766349792,Computer Vision and Pattern Recognition,Computer Science,Physical Sciences
W2097117768,T11307,Domain Adaptation and Few-Shot Learning,0.9993000030517578,Artificial Intelligence,Computer Science,Physical Sciences
W2132905138,T11746,Inorganic and Organometallic Chemistry,0.051100000739097595,Organic Chemistry,Chemistry,Physical Sciences
W2132905138,T12044,Advanced Physical and Chemical Molecular Interactions,0.04910000041127205,Physical and Theoretical Chemistry,Chemistry,Physical Sciences
W2132905138,T14311,Electrical and Electromagnetic Research,0.01549999974668026,"Atomic and Molecular Physics, and Optics",Physics and Astronomy,Physical Sciences
W2095705004,T12535,Machine Learning and Data Classification,0.9994000196456909,Artificial Intelligence,Computer Science,Physical Sciences
W2095705004,T12072,Machine Learning and Algorithms,0.9983999729156494,Artificial Intelligence,Computer Science,Physical Sciences
W2095705004,T10320,Neural Networks and Applications,0.9969000220298767,Artificial Intelligence,Computer Science,Physical Sciences
W2250539671,T10028,Topic Modeling,1.0,Artificial Intelligence,Computer Science,Physical Sciences
W2250539671,T10181,Natural Language Processing Techniques,0.9998999834060669,Artificial Intelligence,Computer Science,Physical Sciences
W2250539671,T11550,Text and Document Classification Technologies,0.9943000078201294,Artificial Intelligence,Computer Science,Physical Sciences
W2157331557,T10181,Natural Language Processing Techniques,1.0,Artificial Intelligence,Computer Science,Physical Sciences
W2157331557,T10028,Topic Modeling,0.9998999834060669,Artificial Intelligence,Computer Science,Physical Sciences
W2157331557,T10201,Speech Recognition and Synthesis,0.9961000084877014,Artificial Intelligence,Computer Science,Physical Sciences
W377384883,T12880,Qualitative Research Methods and Applications,0.1266999989748001,Education,Social Sciences,Social Sciences
W2102605133,T10036,Advanced Neural Network Applications,1.0,Computer Vision and Pattern Recognition,Computer Science,Physical Sciences
W2102605133,T10627,Advanced Image and Video Retrieval Techniques,0.9997000098228455,Computer Vision and Pattern Recognition,Computer Science,Physical Sciences
W2102605133,T11307,Domain Adaptation and Few-Shot Learning,0.9988999962806702,Artificial Intelligence,Computer Science,Physical Sciences
W1849190772,T13748,Advanced Statistical Modeling Techniques,0.3790999948978424,Computer Networks and Communications,Computer Science,Physical Sciences
W4299627282,T12175,Social Representations and Identity,0.7950000166893005,Social Psychology,Psychology,Social Sciences
W1530155851,T11761,Resilience and Mental Health,0.24369999766349792,Clinical Psychology,Psychology,Social Sciences
W1554944419,T10538,Data Mining Algorithms and Applications,0.17470000684261322,Information Systems,Computer Science,Physical Sciences
W2799061466,T10057,Face and Expression Recognition,0.9970999956130981,Computer Vision and Pattern Recognition,Computer Science,Physical Sciences
W2799061466,T10320,Neural Networks and Applications,0.996399998664856,Artificial Intelligence,Computer Science,Physical Sciences
W2799061466,T10824,Image Retrieval and Classification Techniques,0.9708999991416931,Computer Vision and Pattern Recognition,Computer Science,Physical Sciences
W1535803599,T10446,"Income, Poverty, and Inequality",0.31049999594688416,Sociology and Political Science,Social Sciences,Social Sciences
W1587026990,T13398,Data Analysis with R,0.45249998569488525,Artificial Intelligence,Computer Science,Physical Sciences
W1516534262,T12880,Qualitative Research Methods and Applications,0.09229999780654907,Education,Social Sciences,Social Sciences
W1516534262,T10164,Quality and Supply Management,0.06379999965429306,Management Information Systems,"Business, Management and Accounting",Social Sciences
W1598602811,T10206,Meta-analysis and systematic reviews,0.9957000017166138,"Statistics, Probability and Uncertainty",Decision Sciences,Social Sciences
W1598602811,T12664,Clinical practice guidelines implementation,0.9724000096321106,"Public Health, Environmental and Occupational Health",Medicine,Health Sciences
W1598602811,T11744,Health Sciences Research and Education,0.9664000272750854,General Health Professions,Health Professions,Health Sciences
W3144127399,T12880,Qualitative Research Methods and Applications,0.9995999932289124,Education,Social Sciences,Social Sciences
W3144127399,T14153,Social Development and Education Research,0.9745000004768372,Education,Social Sciences,Social Sciences
W3144127399,T11981,Qualitative Research Methods and Ethics,0.9690999984741211,Sociology and Political Science,Social Sciences,Social Sciences
W273955616,T10320,Neural Networks and Applications,0.9585999846458435,Artificial Intelligence,Computer Science,Physical Sciences
W1520428197,T13530,Climate Change and Environmental Impact,0.7878000140190125,Global and Planetary Change,Environmental Science,Physical Sciences
W2798333393,T12885,Digital Innovation in Industries,0.04899999871850014,Management of Technology and Innovation,"Business, Management and Accounting",Social Sciences
W2798333393,T12720,Multimedia Communication and Technology,0.047600001096725464,Sociology and Political Science,Social Sciences,Social Sciences
W2798333393,T13745,Media and Digital Communication,0.04600000008940697,Computer Networks and Communications,Computer Science,Physical Sciences
W1542932561,T12998,Education and Islamic Studies,0.29269999265670776,Education,Social Sciences,Social Sciences
W1542932561,T10162,Online and Blended Learning,0.26579999923706055,Education,Social Sciences,Social Sciences
W1605824561,T12880,Qualitative Research Methods and Applications,0.5633999705314636,Education,Social Sciences,Social Sciences
