publication_id,keyword_id,keyword_name,score
W377384883,sociology,Sociology,0.2799380421638489
W377384883,social-science,Social science,0.14905405044555664
W377384883,world-wide-web,World Wide Web,0.11840251088142395
W377384883,political-science,Political science,0.0674031674861908
W377384883,law,Law,0.05759620666503906
W2102605133,pascal,Pascal (unit),0.8335626125335693
W2102605133,computer-science,Computer science,0.8205364942550659
W2102605133,convolutional-neural-network,Convolutional neural network,0.6516923904418945
W2102605133,object-detection,Object detection,0.6457746028900146
W2102605133,artificial-intelligence,Artificial intelligence,0.6455317735671997
W2102605133,pattern-recognition,Pattern recognition (psychology),0.6416488885879517
W2102605133,segmentation,Segmentation,0.5610083341598511
W2102605133,scalability,Scalability,0.5301476716995239
W2102605133,context,Context (archaeology),0.4214978814125061
W2102605133,image,Image (mathematics),0.4129027724266052
W2102605133,machine-learning,Machine learning,0.37804126739501953
W1849190772,statistical-inference,Statistical inference,0.6023044586181641
W1849190772,econometrics,Econometrics,0.5627254247665405
W1849190772,structural-equation-modeling,Structural equation modeling,0.5512321591377258
W1849190772,simple-linear-regression,Simple linear regression,0.5373289585113525
W1849190772,mediation,Mediation,0.5314105153083801
W1849190772,regression-analysis,Regression analysis,0.5280814170837402
W1849190772,causal-inference,Causal inference,0.515735924243927
W1849190772,moderation,Moderation,0.5108861327171326
W1849190772,linear-regression,Linear regression,0.49064531922340393
W1849190772,statistics,Statistics,0.44193264842033386
W1849190772,statistical-model,Statistical model,0.43275177478790283
W1849190772,inference,Inference,0.42989373207092285
W1849190772,mathematics,Mathematics,0.377398818731308
W1849190772,computer-science,Computer science,0.3387351632118225
W1849190772,artificial-intelligence,Artificial intelligence,0.19457080960273743
W4299627282,power,Power (physics),0.48453205823898315
W4299627282,statistical-power,Statistical power,0.4295497238636017
W4299627282,psychology,Psychology,0.4256190061569214
W4299627282,behavioural-sciences,Behavioural sciences,0.4189404249191284
W4299627282,statistics,Statistics,0.2572938799858093
W4299627282,mathematics,Mathematics,0.1994590163230896
W4299627282,physics,Physics,0.1092633605003357
W4299627282,psychotherapist,Psychotherapist,0.10796913504600525
W1530155851,coping,Coping (psychology),0.6894195675849915
W1530155851,psychology,Psychology,0.5954672694206238
W1530155851,clinical-psychology,Clinical psychology,0.3250504732131958
W1554944419,artificial-intelligence,Artificial intelligence,0.5834159255027771
W1554944419,computer-science,Computer science,0.5829743146896362
W1554944419,machine-learning,Machine learning,0.5663595795631409
W1554944419,cluster-analysis,Cluster analysis,0.5528530478477478
W1554944419,data-science,Data science,0.511576235294342
W1554944419,terminology,Terminology,0.49481338262557983
W1554944419,field,Field (mathematics),0.4526790976524353
W1554944419,random-forest,Random forest,0.4501138925552368
W1554944419,topic-model,Topic model,0.4358164072036743
W1554944419,statistical-inference,Statistical inference,0.4111268222332001
W1554944419,mathematics,Mathematics,0.21415278315544128
W1554944419,statistics,Statistics,0.15279418230056763
W2799061466,computer-science,Computer science,0.37615731358528137
W2799061466,pattern-recognition,Pattern recognition (psychology),0.3636956810951233
W2799061466,artificial-intelligence,Artificial intelligence,0.31954532861709595
W1535803599,political-freedom,Political freedom,0.7112807035446167
W1535803599,politics,Politics,0.6025136709213257
W1535803599,authoritarianism,Authoritarianism,0.6012330055236816
W1535803599,economic-freedom,Economic freedom,0.5804648995399475
W1535803599,poverty,Poverty,0.5371348261833191
W1535803599,political-science,Political science,0.46736428141593933
W1535803599,legislature,Legislature,0.42479363083839417
W1535803599,law-and-economics,Law and economics,0.4166976809501648
W1535803599,political-economy,Political economy,0.3929818272590637
W1535803599,sociology,Sociology,0.38877710700035095
W1535803599,law,Law,0.2877656817436218
W1535803599,democracy,Democracy,0.22494438290596008
W1587026990,graphics,Graphics,0.8061094284057617
W1587026990,plot,Plot (graphics),0.731033444404602
W1587026990,computer-science,Computer science,0.6792279481887817
W1587026990,computer-graphics,Computer graphics (images),0.4938255250453949
W1587026990,reuse,Reuse,0.4393923580646515
W1587026990,graph,Graph,0.4369734823703766
W1587026990,data-visualization,Data visualization,0.42964833974838257
W1587026990,statistical-graphics,Statistical graphics,0.4139407277107239
W1587026990,visualization,Visualization,0.4003310203552246
W1587026990,information-retrieval,Information retrieval,0.3324843645095825
W1587026990,data-mining,Data mining,0.24299350380897522
W1587026990,engineering,Engineering,0.18050670623779297
W1587026990,theoretical-computer-science,Theoretical computer science,0.11808526515960693
W1516534262,qualitative-research,Qualitative research,0.8361196517944336
W1516534262,qualitative-property,Qualitative property,0.5796167850494385
W1516534262,research-design,Research design,0.5010442733764648
W1516534262,qualitative-analysis,Qualitative analysis,0.450467973947525
W1516534262,index,Index (typography),0.44523367285728455
W1516534262,reliability,Reliability (semiconductor),0.4121802747249603
W1516534262,computer-science,Computer science,0.3691660463809967
W1516534262,psychology,Psychology,0.33965373039245605
W1516534262,sociology,Sociology,0.18001076579093933
W1516534262,social-science,Social science,0.1359935700893402
W1516534262,world-wide-web,World Wide Web,0.08587327599525452
W1598602811,systematic-review,Systematic review,0.689070463180542
W1598602811,psychological-intervention,Psychological intervention,0.6019827127456665
W1598602811,psychology,Psychology,0.3467823565006256
W1598602811,medline,MEDLINE,0.2256983518600464
W1598602811,biology,Biology,0.1341792643070221
W1598602811,psychiatry,Psychiatry,0.05717763304710388
W3144127399,computer-science,Computer science,0.4532533288002014
W273955616,random-forest,Random forest,0.7381927371025085
W273955616,boosting,Boosting (machine learning),0.5762741565704346
W273955616,overfitting,Overfitting,0.5564186573028564
W273955616,artificial-intelligence,Artificial intelligence,0.5348070859909058
W273955616,computer-science,Computer science,0.5248827338218689
W273955616,mathematics,Mathematics,0.45460954308509827
W273955616,machine-learning,Machine learning,0.4312424063682556
W273955616,statistics,Statistics,0.42215585708618164
W273955616,pattern-recognition,Pattern recognition (psychology),0.34389862418174744
W273955616,data-mining,Data mining,0.3200443983078003
W273955616,artificial-neural-network,Artificial neural network,0.30984070897102356
W1520428197,climate-change,Climate change,0.7563860416412354
W1520428197,climatology,Climatology,0.7036580443382263
W1520428197,radiative-forcing,Radiative forcing,0.6086887717247009
W1520428197,environmental-science,Environmental science,0.5371281504631042
W1520428197,climate-model,Climate model,0.48877856135368347
W1520428197,paleoclimatology,Paleoclimatology,0.4402509331703186
W1520428197,snow,Snow,0.4271332621574402
W1520428197,forcing,Forcing (mathematics),0.41558197140693665
W1520428197,geography,Geography,0.3264678716659546
W1520428197,meteorology,Meteorology,0.26943427324295044
W1520428197,oceanography,Oceanography,0.15989172458648682
W1520428197,geology,Geology,0.14427876472473145
W2798333393,computer-science,Computer science,0.8623482584953308
W2798333393,multimedia,Multimedia,0.40976595878601074
W1542932561,psychology,Psychology,0.32168158888816833
W1605824561,grounded-theory,Grounded theory,0.9680846929550171
W1605824561,theoretical-sampling,Theoretical sampling,0.7309653759002686
W1605824561,qualitative-research,Qualitative research,0.4577047824859619
W1605824561,coding,Coding (social sciences),0.4476031959056854
W1605824561,computer-science,Computer science,0.3822011351585388
W1605824561,epistemology,Epistemology,0.3687419593334198
W1605824561,sociology,Sociology,0.30043941736221313
W1605824561,social-science,Social science,0.12757456302642822
W1605824561,philosophy,Philosophy,0.0639624297618866
W2491458126,fluorescence-spectroscopy,Fluorescence spectroscopy,0.5582348108291626
W2491458126,spectroscopy,Spectroscopy,0.545843243598938
W2491458126,fluorescence,Fluorescence,0.47686490416526794
W2491458126,materials-science,Materials science,0.35626161098480225
W2491458126,physics,Physics,0.22342869639396667
W2491458126,optics,Optics,0.22322705388069153
W2491458126,astronomy,Astronomy,0.057320475578308105
W2161969291,histogram,Histogram,0.6744019389152527
W2161969291,computer-science,Computer science,0.6186447739601135
W2161969291,artificial-intelligence,Artificial intelligence,0.3652729392051697
W2161969291,pattern-recognition,Pattern recognition (psychology),0.3511669933795929
W2161969291,image,Image (mathematics),0.11750218272209167
W3145128584,computer-science,Computer science,0.5178064107894897
W3145128584,algorithm,Algorithm,0.48572784662246704
W1665332082,lisrel,LISREL,0.9335184693336487
W1665332082,structural-equation-modeling,Structural equation modeling,0.8914859294891357
W1665332082,path-analysis,Path analysis (statistics),0.6597723960876465
W1665332082,confirmatory-factor-analysis,Confirmatory factor analysis,0.6201326847076416
W1665332082,computer-science,Computer science,0.5296623110771179
W1665332082,latent-variable,Latent variable,0.4799545109272003
W1665332082,interpretation,Interpretation (philosophy),0.4764828383922577
W1665332082,management-science,Management science,0.44071677327156067
W1665332082,data-science,Data science,0.4216732382774353
W1665332082,artificial-intelligence,Artificial intelligence,0.24813312292099
W1665332082,engineering,Engineering,0.1869814097881317
W1665332082,machine-learning,Machine learning,0.11371147632598877
W2164598857,computer-science,Computer science,0.7954463958740234
W2164598857,object-detection,Object detection,0.7843468189239502
W2164598857,artificial-intelligence,Artificial intelligence,0.7726973295211792
W2164598857,viola–jones-object-detection-framework,Viola–Jones object detection framework,0.7329455614089966
W2164598857,adaboost,AdaBoost,0.700791597366333
W2164598857,cascade,Cascade,0.5837459564208984
W2164598857,computer-vision,Computer vision,0.5665884017944336
W2164598857,pattern-recognition,Pattern recognition (psychology),0.5410825610160828
W2164598857,face-detection,Face detection,0.5350728034973145
W2164598857,object-class-detection,Object-class detection,0.5310587882995605
W2164598857,detector,Detector,0.52326500415802
W2164598857,object,Object (grammar),0.5211287140846252
W2164598857,contextual-image-classification,Contextual image classification,0.45970189571380615
W2164598857,set,Set (abstract data type),0.45606788992881775
W2164598857,focus,Focus (optics),0.45572370290756226
W2164598857,representation,Representation (politics),0.44434884190559387
W2164598857,cognitive-neuroscience-of-visual-object-recognition,Cognitive neuroscience of visual object recognition,0.4122983515262604
W2164598857,image,Image (mathematics),0.4063734710216522
W2164598857,facial-recognition-system,Facial recognition system,0.24240487813949585
W2164598857,support-vector-machine,Support vector machine,0.17870840430259705
W2296616510,orthonormal-basis,Orthonormal basis,0.8425965309143066
W2296616510,mathematics,Mathematics,0.6894175410270691
W2296616510,basis,Basis (linear algebra),0.6172006130218506
W2296616510,basis-pursuit,Basis pursuit,0.6135942935943604
W2296616510,compressed-sensing,Compressed sensing,0.5910735726356506
W2296616510,linear-subspace,Linear subspace,0.5621234178543091
W2296616510,basis-function,Basis function,0.5163968205451965
W2296616510,euclidean-space,Euclidean space,0.4242647588253021
W2296616510,algorithm,Algorithm,0.4219488501548767
W2296616510,pixel,Pixel,0.4182499349117279
W2296616510,combinatorics,Combinatorics,0.3555799424648285
W2296616510,matching-pursuit,Matching pursuit,0.2982965111732483
W2296616510,mathematical-analysis,Mathematical analysis,0.25757503509521484
W2296616510,artificial-intelligence,Artificial intelligence,0.2396022379398346
W2296616510,pure-mathematics,Pure mathematics,0.19474515318870544
W2296616510,computer-science,Computer science,0.18868637084960938
W2296616510,geometry,Geometry,0.15678411722183228
W2052417512,metaphor,Metaphor,0.781640887260437
W2052417512,subject,Subject (documents),0.5936739444732666
W2052417512,perception,Perception,0.49540889263153076
W2052417512,george,George (robot),0.48969343304634094
W2052417512,affect,Affect (linguistics),0.45498529076576233
W2052417512,state,State (computer science),0.4223480522632599
W2052417512,epistemology,Epistemology,0.41174155473709106
W2052417512,cognitive-science,Cognitive science,0.4082353115081787
W2052417512,aesthetics,Aesthetics,0.3299826979637146
W2052417512,linguistics,Linguistics,0.29884976148605347
W2052417512,philosophy,Philosophy,0.2756909728050232
W2052417512,psychology,Psychology,0.27381631731987
W2052417512,art,Art,0.25348567962646484
W2052417512,computer-science,Computer science,0.19844767451286316
W2052417512,art-history,Art history,0.14509975910186768
W2904250082,computer-science,Computer science,0.4542745053768158
W2904250082,algorithm,Algorithm,0.42030423879623413
W2152195021,particle-swarm-optimization,Particle swarm optimization,0.8018186092376709
W2152195021,multi-swarm-optimization,Multi-swarm optimization,0.747697114944458
W2152195021,benchmark,Benchmark (surveying),0.6900297999382019
W2152195021,metaheuristic,Metaheuristic,0.6794556379318237
W2152195021,computer-science,Computer science,0.6412858963012695
W2152195021,artificial-neural-network,Artificial neural network,0.573228657245636
W2152195021,nonlinear-system,Nonlinear system,0.501166582107544
W2152195021,swarm-intelligence,Swarm intelligence,0.45117515325546265
W2152195021,parallel-metaheuristic,Parallel metaheuristic,0.4475637972354889
W2152195021,mathematical-optimization,Mathematical optimization,0.44607383012771606
W2152195021,meta-optimization,Meta-optimization,0.4314826726913452
W2152195021,swarm-behaviour,Swarm behaviour,0.4103761911392212
W2152195021,artificial-intelligence,Artificial intelligence,0.3783671259880066
W2152195021,algorithm,Algorithm,0.2480829358100891
W2152195021,mathematics,Mathematics,0.1462002992630005
W2152195021,physics,Physics,0.08579716086387634
W2145417574,fixed-wireless,Fixed wireless,0.5952003002166748
W2145417574,wireless,Wireless,0.5393822193145752
W2145417574,computer-science,Computer science,0.5291082262992859
W2145417574,wireless-broadband,Wireless broadband,0.5153364539146423
W2145417574,wireless-network,Wireless network,0.514416515827179
W2145417574,computer-network,Computer network,0.4837389290332794
W2145417574,wi-fi-array,Wi-Fi array,0.47596949338912964
W2145417574,telecommunications,Telecommunications,0.46533718705177307
W2145417574,local-multipoint-distribution-service,Local Multipoint Distribution Service,0.4500211179256439
W2145417574,wireless-wan,Wireless WAN,0.4300982654094696
W2145417574,cordless,Cordless,0.4292464256286621
W2145417574,engineering,Engineering,0.3698465824127197
W2101105183,computer-science,Computer science,0.8184647560119629
W2101105183,machine-translation,Machine translation,0.7458117008209229
W2101105183,bleu,BLEU,0.5622755289077759
W2101105183,artificial-intelligence,Artificial intelligence,0.5593762993812561
W2101105183,translation,Translation (biology),0.49152955412864685
W2101105183,natural-language-processing,Natural language processing,0.4460664987564087
W2101105183,human–machine-system,Human–machine system,0.43317437171936035
W2101105183,machine-learning,Machine learning,0.4043903052806854
W1539265701,glossary,Glossary,0.8082211017608643
W1539265701,research-design,Research design,0.614496111869812
W1539265701,index,Index (typography),0.5158564448356628
W1539265701,management-science,Management science,0.5018973350524902
W1539265701,quantitative-research,Quantitative research,0.49756887555122375
W1539265701,subject,Subject (documents),0.4913283884525299
W1539265701,computer-science,Computer science,0.4866860508918762
W1539265701,qualitative-research,Qualitative research,0.48428744077682495
W1539265701,sample,Sample (material),0.47774165868759155
W1539265701,qualitative-property,Qualitative property,0.45016464591026306
W1539265701,process,Process (computing),0.44011273980140686
W1539265701,mathematics-education,Mathematics education,0.32373476028442383
W1539265701,statistics,Statistics,0.2645561099052429
W1539265701,psychology,Psychology,0.25444257259368896
W1539265701,mathematics,Mathematics,0.1932481825351715
W1539265701,engineering,Engineering,0.18460410833358765
W1539265701,sociology,Sociology,0.1560068130493164
W1539265701,social-science,Social science,0.14091837406158447
W1539265701,library-science,Library science,0.10827022790908813
W1539265701,linguistics,Linguistics,0.09344562888145447
W2099111195,computer-science,Computer science,0.45597609877586365
W4299689471,logistic-regression,Logistic regression,0.7105926275253296
W4299689471,statistics,Statistics,0.4414646625518799
W4299689471,mathematics,Mathematics,0.26616594195365906
W1607071030,laminar-flow,Laminar flow,0.8792182207107544
W1607071030,hagen–poiseuille-equation,Hagen–Poiseuille equation,0.776678204536438
W1607071030,mechanics,Mechanics,0.6815129518508911
W1607071030,turbulence,Turbulence,0.6733800172805786
W1607071030,laminar-sublayer,Laminar sublayer,0.6658447980880737
W1607071030,reynolds-number,Reynolds number,0.6512296795845032
W1607071030,boundary-layer,Boundary layer,0.6205115914344788
W1607071030,open-channel-flow,Open-channel flow,0.6178092360496521
W1607071030,laminar-flow-reactor,Laminar flow reactor,0.5492633581161499
W1607071030,pressure-drop,Pressure drop,0.5462470054626465
W1607071030,hele-shaw-flow,Hele-Shaw flow,0.5241187810897827
W1607071030,chézy-formula,Chézy formula,0.5217791199684143
W1607071030,pipe-flow,Pipe flow,0.5025999546051025
W1607071030,flow,Flow (mathematics),0.49888038635253906
W1607071030,physics,Physics,0.4897630214691162
W1607071030,flow-separation,Flow separation,0.4679972529411316
W1607071030,law-of-the-wall,Law of the wall,0.4277195334434509
W1607071030,potential-flow-around-a-circular-cylinder,Potential flow around a circular cylinder,0.4129684567451477
W1607071030,classical-mechanics,Classical mechanics,0.4075475335121155
W1505626160,bacteria,Bacteria,0.6431632041931152
W1505626160,antimicrobial,Antimicrobial,0.5711257457733154
W1505626160,microbiology,Microbiology,0.5640743374824524
W1505626160,dilution,Dilution,0.4282364249229431
W1505626160,biology,Biology,0.4263342022895813
W1505626160,chemistry,Chemistry,0.35136887431144714
W1505626160,food-science,Food science,0.32388007640838623
W1505626160,genetics,Genetics,0.15772494673728943
W2036149274,structural-equation-modeling,Structural equation modeling,0.8219649791717529
W2036149274,factorial,Factorial,0.663349986076355
W2036149274,construct-validity,Construct validity,0.633163332939148
W2036149274,confirmatory-factor-analysis,Confirmatory factor analysis,0.5590027570724487
W2036149274,construct,Construct (python library),0.5058014392852783
W2036149274,latent-variable,Latent variable,0.4689951241016388
W2036149274,measurement-invariance,Measurement invariance,0.4510011076927185
W2036149274,factorial-experiment,Factorial experiment,0.4458483159542084
W2036149274,variance,Variance (accounting),0.4347922205924988
W2036149274,causal-model,Causal model,0.4257369637489319
W2036149274,mathematics,Mathematics,0.40799248218536377
W2036149274,statistics,Statistics,0.36833426356315613
W2036149274,econometrics,Econometrics,0.33824896812438965
W2036149274,psychology,Psychology,0.3287428319454193
W2036149274,computer-science,Computer science,0.3084753751754761
W2036149274,psychometrics,Psychometrics,0.24437549710273743
W2036149274,programming-language,Programming language,0.07602959871292114
W1780382453,meaning,Meaning (existential),0.6851130723953247
W1780382453,identity,Identity (music),0.6557451486587524
W1780382453,process,Process (computing),0.5599079132080078
W1780382453,relevance,Relevance (law),0.5417526364326477
W1780382453,intersection,Intersection (aeronautics),0.5252827405929565
W1780382453,epistemology,Epistemology,0.5177487730979919
W1780382453,sociology,Sociology,0.5063260793685913
W1780382453,social-practice,Social practice,0.4470597207546234
W1780382453,political-science,Political science,0.1778782308101654
W1780382453,computer-science,Computer science,0.12941300868988037
W1780382453,aesthetics,Aesthetics,0.10995572805404663
W1780382453,engineering,Engineering,0.07768392562866211
W2124386111,artificial-intelligence,Artificial intelligence,0.7982079386711121
W2124386111,computer-vision,Computer vision,0.7429826259613037
W2124386111,cognitive-neuroscience-of-visual-object-recognition,Cognitive neuroscience of visual object recognition,0.6667623519897461
W2124386111,pattern-recognition,Pattern recognition (psychology),0.6374701261520386
W2124386111,invariant,Invariant (physics),0.6188821196556091
W2124386111,3d-single-object-recognition,3D single-object recognition,0.6140864491462708
W2124386111,computer-science,Computer science,0.5686184167861938
W2124386111,affine-transformation,Affine transformation,0.5528473854064941
W2124386111,computation,Computation,0.5339255332946777
W2124386111,search-engine-indexing,Search engine indexing,0.41787663102149963
W2124386111,feature-extraction,Feature extraction,0.3872734010219574
W2124386111,mathematics,Mathematics,0.3253461718559265
W2124386111,algorithm,Algorithm,0.14334851503372192
W2129995310,emphasis,Emphasis (telecommunications),0.5479455590248108
W2129995310,computer-science,Computer science,0.4459201693534851
W2129995310,nanotechnology,Nanotechnology,0.3313591182231903
W2129995310,materials-science,Materials science,0.23372256755828857
W2129995310,telecommunications,Telecommunications,0.07539981603622437
W1672766972,light-scattering,Light scattering,0.6134905219078064
W1672766972,absorption,Absorption (acoustics),0.60507732629776
W1672766972,scattering,Scattering,0.5467033982276917
W1672766972,optics,Optics,0.41783416271209717
W1672766972,materials-science,Materials science,0.4147208333015442
W1672766972,physics,Physics,0.33806347846984863
W1487923163,evapotranspiration,Evapotranspiration,0.8783791661262512
W1487923163,crop-coefficient,Crop coefficient,0.7205614447593689
W1487923163,crop,Crop,0.6984521746635437
W1487923163,agricultural-engineering,Agricultural engineering,0.6080109477043152
W1487923163,environmental-science,Environmental science,0.5723311305046082
W1487923163,irrigation,Irrigation,0.5686033964157104
W1487923163,drainage,Drainage,0.4518045485019684
W1487923163,water-resource-management,Water resource management,0.382312148809433
W1487923163,hydrology,Hydrology (agriculture),0.3336469531059265
W1487923163,agronomy,Agronomy,0.20077061653137207
W1487923163,geography,Geography,0.1741112768650055
W1487923163,engineering,Engineering,0.14254644513130188
W1487923163,forestry,Forestry,0.13686537742614746
W1487923163,ecology,Ecology,0.06419596076011658
W2124776405,modular-design,Modular design,0.6808528900146484
W2124776405,computer-science,Computer science,0.6084327697753906
W2124776405,field,Field (mathematics),0.5840821266174316
W2124776405,artificial-neural-network,Artificial neural network,0.5801199674606323
W2124776405,process,Process (computing),0.5454536080360413
W2124776405,function,Function (biology),0.5422435998916626
W2124776405,ideal,Ideal (ethics),0.5244905352592468
W2124776405,key,Key (lock),0.5220577716827393
W2124776405,perspective,Perspective (graphical),0.511160671710968
W2124776405,artificial-intelligence,Artificial intelligence,0.5004334449768066
W2124776405,foundation,Foundation (evidence),0.49446606636047363
W2124776405,engineering,Engineering,0.32762837409973145
W2124776405,geography,Geography,0.08923226594924927
W2124776405,epistemology,Epistemology,0.07589021325111389
W2124776405,mathematics,Mathematics,0.07391852140426636
W2028954902,qualitative-research,Qualitative research,0.6222374439239502
W2028954902,ethnography,Ethnography,0.6108901500701904
W2028954902,narrative,Narrative,0.6016756296157837
W2028954902,phenomenology,Phenomenology (philosophy),0.5608869194984436
W2028954902,reading,Reading (process),0.5307203531265259
W2028954902,biography,Biography,0.5254166126251221
W2028954902,epistemology,Epistemology,0.5097803473472595
W2028954902,grounded-theory,Grounded theory,0.4859370291233063
W2028954902,sociology,Sociology,0.4580395221710205
W2028954902,pedagogy,Pedagogy,0.3665144443511963
W2028954902,mathematics-education,Mathematics education,0.32283657789230347
W2028954902,social-science,Social science,0.2706727981567383
W2028954902,psychology,Psychology,0.25538864731788635
W2028954902,literature,Literature,0.182527095079422
W2028954902,linguistics,Linguistics,0.12399014830589294
W2028954902,philosophy,Philosophy,0.11798456311225891
W2028954902,art,Art,0.11564356088638306
W2028954902,anthropology,Anthropology,0.09503099322319031
W1673310716,dbscan,DBSCAN,0.9533801078796387
W1673310716,cluster-analysis,Cluster analysis,0.7865322232246399
W1673310716,computer-science,Computer science,0.7706972360610962
W1673310716,data-mining,Data mining,0.6424217224121094
W1673310716,noise,Noise (video),0.5677587389945984
W1673310716,benchmark,Benchmark (surveying),0.5480388402938843
W1673310716,algorithm,Algorithm,0.505852460861206
W1673310716,spatial-database,Spatial database,0.47640764713287354
W1673310716,spatial-analysis,Spatial analysis,0.4133871793746948
W1673310716,database,Database,0.3734229803085327
W1673310716,cure-data-clustering-algorithm,CURE data clustering algorithm,0.3655524253845215
W1673310716,pattern-recognition,Pattern recognition (psychology),0.36285895109176636
W1673310716,correlation-clustering,Correlation clustering,0.29497501254081726
W1673310716,artificial-intelligence,Artificial intelligence,0.27432841062545776
W1673310716,mathematics,Mathematics,0.1689867079257965
W1673310716,image,Image (mathematics),0.16251522302627563
W2912565176,fuzzy-logic,Fuzzy logic,0.5209808945655823
W2912565176,artificial-intelligence,Artificial intelligence,0.3961094617843628
W2912565176,computer-science,Computer science,0.3704940676689148
W2912565176,mathematics,Mathematics,0.3455425500869751
W4388147587,tacit-knowledge,Tacit knowledge,0.7964791059494019
W4388147587,imitation,Imitation,0.6345125436782837
W4388147587,automotive-industry,Automotive industry,0.584547758102417
W4388147587,business,Business,0.5276927947998047
W4388147587,explicit-knowledge,Explicit knowledge,0.4264920949935913
W4388147587,competitive-advantage,Competitive advantage,0.41135239601135254
W4388147587,knowledge-management,Knowledge management,0.40810951590538025
W4388147587,marketing,Marketing,0.35619863867759705
W4388147587,engineering,Engineering,0.32024723291397095
W4388147587,computer-science,Computer science,0.1891598105430603
W4388147587,psychology,Psychology,0.0946999192237854
W2156909104,psychology,Psychology,0.34583914279937744
W2156909104,computer-science,Computer science,0.320166677236557
W1995945562,computer-science,Computer science,0.3842226266860962
W1649645444,software-design-pattern,Software design pattern,0.7094083428382874
W1649645444,computer-science,Computer science,0.6349751353263855
W1649645444,software-engineering,Software engineering,0.5309756994247437
W1649645444,software,Software,0.4762977659702301
W1649645444,object-oriented-design,Object-oriented design,0.4581024944782257
W1649645444,object-oriented-programming,Object-oriented programming,0.45291823148727417
W1649645444,design-pattern,Design pattern,0.4215902090072632
W1649645444,object,Object (grammar),0.4155803620815277
W1649645444,programming-language,Programming language,0.26326465606689453
W1649645444,artificial-intelligence,Artificial intelligence,0.13330841064453125
W1763243278,prime-mover,Prime mover,0.817165732383728
W1763243278,electric-power-system,Electric power system,0.7186607122421265
W1763243278,control-theory,Control theory (sociology),0.7178729772567749
W1763243278,ac-power,AC power,0.5906226634979248
W1763243278,transient,Transient (computer programming),0.48270201683044434
W1763243278,engineering,Engineering,0.47332534193992615
W1763243278,stability,Stability (learning theory),0.46482139825820923
W1763243278,transmission-system,Transmission system,0.44601044058799744
W1763243278,voltage-optimisation,Voltage optimisation,0.4115140438079834
W1763243278,voltage,Voltage,0.3847554922103882
W1763243278,power,Power (physics),0.3816030025482178
W1763243278,transmission,Transmission (telecommunications),0.37065398693084717
W1763243278,computer-science,Computer science,0.32591620087623596
W1763243278,physics,Physics,0.13029202818870544
W1763243278,automotive-engineering,Automotive engineering,0.1275111734867096
W1763243278,electrical-engineering,Electrical engineering,0.11915522813796997
W1763243278,control,Control (management),0.10646075010299683
W1714723801,multimethodology,Multimethodology,0.6015624403953552
W1714723801,management-science,Management science,0.5882124900817871
W1714723801,qualitative-research,Qualitative research,0.5498971939086914
W1714723801,engineering-ethics,Engineering ethics,0.5021865367889404
W1714723801,epistemology,Epistemology,0.4906858205795288
W1714723801,sociology,Sociology,0.43426963686943054
W1714723801,research-design,Research design,0.4273761808872223
W1714723801,social-science,Social science,0.29879921674728394
W1714723801,engineering,Engineering,0.24046653509140015
W1714723801,philosophy,Philosophy,0.11343708634376526
W2061901927,transitive-relation,Transitive relation,0.7891536951065063
W2061901927,centrality,Centrality,0.7869436144828796
W2061901927,social-network-analysis,Social network analysis,0.6285527944564819
W2061901927,prestige,Prestige,0.5949133038520813
W2061901927,notation,Notation,0.5232740640640259
W2061901927,equivalence,Equivalence (formal languages),0.5180168747901917
W2061901927,social-network,Social network (sociolinguistics),0.4965844750404358
W2061901927,social-relation,Social relation,0.4248460531234741
W2061901927,computer-science,Computer science,0.41414085030555725
W2061901927,psychology,Psychology,0.3577132225036621
W2061901927,social-psychology,Social psychology,0.3265434205532074
W2061901927,mathematics,Mathematics,0.3242899477481842
W2061901927,discrete-mathematics,Discrete mathematics,0.15691152215003967
W2061901927,combinatorics,Combinatorics,0.11720949411392212
W2061901927,linguistics,Linguistics,0.0970274806022644
W2061901927,world-wide-web,World Wide Web,0.0749032199382782
W3106889297,history,History,0.3172033429145813
W2125055259,computer-science,Computer science,0.7494493126869202
W2125055259,unix,Unix,0.7103577852249146
W2125055259,classifier,Classifier (UML),0.5452554225921631
W2125055259,machine-learning,Machine learning,0.5430417060852051
W2125055259,artificial-intelligence,Artificial intelligence,0.5293187499046326
W2125055259,source-code,Source code,0.5040985345840454
W2125055259,workstation,Workstation,0.4916697144508362
W2125055259,software,Software,0.47135013341903687
W2125055259,decision-tree,Decision tree,0.4408881366252899
W2125055259,sample,Sample (material),0.43640998005867004
W2125055259,software-engineering,Software engineering,0.3549916744232178
W2125055259,data-mining,Data mining,0.34295010566711426
W2125055259,programming-language,Programming language,0.28907880187034607
W2125055259,operating-system,Operating system,0.16292878985404968
W3214833809,qualitative-research,Qualitative research,0.899276614189148
W3214833809,credibility,Credibility,0.7801151275634766
W3214833809,qualitative-analysis,Qualitative analysis,0.6080737113952637
W3214833809,interview,Interview,0.5998088717460632
W3214833809,variety,Variety (cybernetics),0.5570248961448669
W3214833809,interpretation,Interpretation (philosophy),0.5225022435188293
W3214833809,qualitative-property,Qualitative property,0.4778582453727722
W3214833809,management-science,Management science,0.42710593342781067
W3214833809,qualitative-marketing-research,Qualitative marketing research,0.4178868234157562
W3214833809,quality,Quality (philosophy),0.41614192724227905
W3214833809,psychology,Psychology,0.3441859483718872
W3214833809,computer-science,Computer science,0.3142957091331482
