id,type,source,target,publication_id,topic_id,topic_name,score
has_topic:publication:W2137358449->topic:T12137,has_topic,publication:W2137358449,topic:T12137,W2137358449,T12137,Economic theories and models,0.6438999772071838
has_topic:publication:W2128529067->topic:T11265,has_topic,publication:W2128529067,topic:T11265,W2128529067,T11265,Aging and Gerontology Research,0.9171000123023987
has_topic:publication:W2127911529->topic:T10310,has_topic,publication:W2127911529,topic:T10310,W2127911529,T10310,Corrosion Behavior and Inhibition,0.9952999949455261
has_topic:publication:W2127911529->topic:T12039,has_topic,publication:W2127911529,topic:T12039,W2127911529,T12039,Electron and X-Ray Spectroscopy Techniques,0.9916999936103821
has_topic:publication:W2127911529->topic:T10736,has_topic,publication:W2127911529,topic:T10736,W2127911529,T10736,Hydrogen embrittlement and corrosion behaviors in metals,0.9850000143051147
has_topic:publication:W2092157292->topic:T10002,has_topic,publication:W2092157292,topic:T10002,W2092157292,T10002,Advanced Chemical Physics Studies,0.9998999834060669
has_topic:publication:W2092157292->topic:T10798,has_topic,publication:W2092157292,topic:T10798,W2092157292,T10798,Crystallography and molecular interactions,0.9994000196456909
has_topic:publication:W2092157292->topic:T12646,has_topic,publication:W2092157292,topic:T12646,W2092157292,T12646,Inorganic Fluorides and Related Compounds,0.9991999864578247
has_topic:publication:W2057477511->topic:T11177,has_topic,publication:W2057477511,topic:T11177,W2057477511,T11177,Spectroscopy and Quantum Chemical Studies,0.9990000128746033
has_topic:publication:W2057477511->topic:T10044,has_topic,publication:W2057477511,topic:T10044,W2057477511,T10044,Protein Structure and Dynamics,0.9973000288009644
has_topic:publication:W2057477511->topic:T10591,has_topic,publication:W2057477511,topic:T10591,W2057477511,T10591,Theoretical and Computational Physics,0.9969000220298767
has_topic:publication:W2085093563->topic:T10002,has_topic,publication:W2085093563,topic:T10002,W2085093563,T10002,Advanced Chemical Physics Studies,0.9998000264167786
has_topic:publication:W2085093563->topic:T10083,has_topic,publication:W2085093563,topic:T10083,W2085093563,T10083,Graphene research and applications,0.9998000264167786
has_topic:publication:W2085093563->topic:T10913,has_topic,publication:W2085093563,topic:T10913,W2085093563,T10913,Molecular Junctions and Nanostructures,0.9998000264167786
has_topic:publication:W2122427541->topic:T10002,has_topic,publication:W2122427541,topic:T10002,W2122427541,T10002,Advanced Chemical Physics Studies,0.9998999834060669
has_topic:publication:W2122427541->topic:T12646,has_topic,publication:W2122427541,topic:T12646,W2122427541,T12646,Inorganic Fluorides and Related Compounds,0.9966999888420105
has_topic:publication:W2122427541->topic:T11965,has_topic,publication:W2122427541,topic:T11965,W2122427541,T11965,"Quantum, superfluid, helium dynamics",0.9961000084877014
has_topic:publication:W2008423326->topic:T10002,has_topic,publication:W2008423326,topic:T10002,W2008423326,T10002,Advanced Chemical Physics Studies,0.9998999834060669
has_topic:publication:W2008423326->topic:T11177,has_topic,publication:W2008423326,topic:T11177,W2008423326,T11177,Spectroscopy and Quantum Chemical Studies,0.9991000294685364
has_topic:publication:W2008423326->topic:T11825,has_topic,publication:W2008423326,topic:T11825,W2008423326,T11825,Catalysis and Oxidation Reactions,0.9979000091552734
has_topic:publication:W2035687084->topic:T10044,has_topic,publication:W2035687084,topic:T10044,W2035687084,T10044,Protein Structure and Dynamics,0.9711999893188477
has_topic:publication:W2035687084->topic:T10402,has_topic,publication:W2035687084,topic:T10402,W2035687084,T10402,Phase Equilibria and Thermodynamics,0.957099974155426
has_topic:publication:W2035687084->topic:T10026,has_topic,publication:W2035687084,topic:T10026,W2035687084,T10026,"Galaxies: Formation, Evolution, Phenomena",0.9441999793052673
has_topic:publication:W1982356449->topic:T10002,has_topic,publication:W1982356449,topic:T10002,W1982356449,T10002,Advanced Chemical Physics Studies,0.9998999834060669
has_topic:publication:W1982356449->topic:T10798,has_topic,publication:W1982356449,topic:T10798,W1982356449,T10798,Crystallography and molecular interactions,0.9991999864578247
has_topic:publication:W1982356449->topic:T11177,has_topic,publication:W1982356449,topic:T11177,W1982356449,T11177,Spectroscopy and Quantum Chemical Studies,0.9991999864578247
has_topic:publication:W2143981217->topic:T10002,has_topic,publication:W2143981217,topic:T10002,W2143981217,T10002,Advanced Chemical Physics Studies,0.9998999834060669
has_topic:publication:W2143981217->topic:T11177,has_topic,publication:W2143981217,topic:T11177,W2143981217,T11177,Spectroscopy and Quantum Chemical Studies,0.9994999766349792
has_topic:publication:W2143981217->topic:T11825,has_topic,publication:W2143981217,topic:T11825,W2143981217,T11825,Catalysis and Oxidation Reactions,0.9977999925613403
has_topic:publication:W2067174909->topic:T13126,has_topic,publication:W2067174909,topic:T13126,W2067174909,T13126,Scientific Research and Discoveries,0.9986000061035156
has_topic:publication:W2067174909->topic:T10591,has_topic,publication:W2067174909,topic:T10591,W2067174909,T10591,Theoretical and Computational Physics,0.9944000244140625
has_topic:publication:W2067174909->topic:T12274,has_topic,publication:W2067174909,topic:T12274,W2067174909,T12274,Electrostatics and Colloid Interactions,0.9908999800682068
has_topic:publication:W2069006374->topic:T10002,has_topic,publication:W2069006374,topic:T10002,W2069006374,T10002,Advanced Chemical Physics Studies,0.9998000264167786
has_topic:publication:W2069006374->topic:T11948,has_topic,publication:W2069006374,topic:T11948,W2069006374,T11948,Machine Learning in Materials Science,0.9983999729156494
has_topic:publication:W2069006374->topic:T11177,has_topic,publication:W2069006374,topic:T11177,W2069006374,T11177,Spectroscopy and Quantum Chemical Studies,0.9977999925613403
has_topic:publication:W2017196167->topic:T11177,has_topic,publication:W2017196167,topic:T11177,W2017196167,T11177,Spectroscopy and Quantum Chemical Studies,0.9998999834060669
has_topic:publication:W2017196167->topic:T10002,has_topic,publication:W2017196167,topic:T10002,W2017196167,T10002,Advanced Chemical Physics Studies,0.9995999932289124
has_topic:publication:W2017196167->topic:T11965,has_topic,publication:W2017196167,topic:T11965,W2017196167,T11965,"Quantum, superfluid, helium dynamics",0.9983999729156494
has_topic:publication:W2035266068->topic:T11177,has_topic,publication:W2035266068,topic:T11177,W2035266068,T11177,Spectroscopy and Quantum Chemical Studies,0.9997000098228455
has_topic:publication:W2035266068->topic:T10402,has_topic,publication:W2035266068,topic:T10402,W2035266068,T10402,Phase Equilibria and Thermodynamics,0.9994999766349792
has_topic:publication:W2035266068->topic:T11520,has_topic,publication:W2035266068,topic:T11520,W2035266068,T11520,Advanced Thermodynamics and Statistical Mechanics,0.9990000128746033
has_topic:publication:W1976499671->topic:T11936,has_topic,publication:W1976499671,topic:T11936,W1976499671,T11936,Chemical and Physical Properties in Aqueous Solutions,0.9959999918937683
has_topic:publication:W1976499671->topic:T11177,has_topic,publication:W1976499671,topic:T11177,W1976499671,T11177,Spectroscopy and Quantum Chemical Studies,0.9950000047683716
has_topic:publication:W1976499671->topic:T10402,has_topic,publication:W1976499671,topic:T10402,W1976499671,T10402,Phase Equilibria and Thermodynamics,0.9886000156402588
has_topic:publication:W1971275758->topic:T10002,has_topic,publication:W1971275758,topic:T10002,W1971275758,T10002,Advanced Chemical Physics Studies,0.9998999834060669
has_topic:publication:W1971275758->topic:T12748,has_topic,publication:W1971275758,topic:T12748,W1971275758,T12748,Molecular spectroscopy and chirality,0.9983000159263611
has_topic:publication:W1971275758->topic:T11177,has_topic,publication:W1971275758,topic:T11177,W1971275758,T11177,Spectroscopy and Quantum Chemical Studies,0.998199999332428
has_topic:publication:W2046412723->topic:T12327,has_topic,publication:W2046412723,topic:T12327,W2046412723,T12327,Various Chemistry Research Topics,0.9980999827384949
has_topic:publication:W2046412723->topic:T12852,has_topic,publication:W2046412723,topic:T12852,W2046412723,T12852,Chemical Thermodynamics and Molecular Structure,0.996399998664856
has_topic:publication:W2046412723->topic:T10002,has_topic,publication:W2046412723,topic:T10002,W2046412723,T10002,Advanced Chemical Physics Studies,0.9890000224113464
has_topic:publication:W2056760934->topic:T10402,has_topic,publication:W2056760934,topic:T10402,W2056760934,T10402,Phase Equilibria and Thermodynamics,0.9973999857902527
has_topic:publication:W2056760934->topic:T11520,has_topic,publication:W2056760934,topic:T11520,W2056760934,T11520,Advanced Thermodynamics and Statistical Mechanics,0.9909999966621399
has_topic:publication:W2056760934->topic:T12202,has_topic,publication:W2056760934,topic:T12202,W2056760934,T12202,nanoparticles nucleation surface interactions,0.9769999980926514
has_topic:publication:W3171418018->topic:T12308,has_topic,publication:W3171418018,topic:T12308,W3171418018,T12308,Mental Health and Psychiatry,0.9470999836921692
has_topic:publication:W3121693921->topic:T10019,has_topic,publication:W3121693921,topic:T10019,W3121693921,T10019,Corporate Finance and Governance,0.9973000288009644
has_topic:publication:W3121693921->topic:T12509,has_topic,publication:W3121693921,topic:T12509,W3121693921,T12509,Corporate Insolvency and Governance,0.9955999851226807
has_topic:publication:W3121693921->topic:T14102,has_topic,publication:W3121693921,topic:T14102,W3121693921,T14102,Corporate Governance and Law,0.9789999723434448
has_topic:publication:W2136120210->topic:T10047,has_topic,publication:W2136120210,topic:T10047,W2136120210,T10047,Financial Markets and Investment Strategies,0.9998999834060669
has_topic:publication:W2136120210->topic:T10019,has_topic,publication:W2136120210,topic:T10019,W2136120210,T10019,Corporate Finance and Governance,0.996999979019165
has_topic:publication:W2136120210->topic:T10081,has_topic,publication:W2136120210,topic:T10081,W2136120210,T10081,"Auditing, Earnings Management, Governance",0.9937000274658203
has_topic:publication:W2131773668->topic:T10047,has_topic,publication:W2131773668,topic:T10047,W2131773668,T10047,Financial Markets and Investment Strategies,0.9994000196456909
has_topic:publication:W2131773668->topic:T10632,has_topic,publication:W2131773668,topic:T10632,W2131773668,T10632,Housing Market and Economics,0.9976000189781189
has_topic:publication:W2131773668->topic:T10007,has_topic,publication:W2131773668,topic:T10007,W2131773668,T10007,Monetary Policy and Economic Impact,0.9945999979972839
has_topic:publication:W2029056003->topic:T12137,has_topic,publication:W2029056003,topic:T12137,W2029056003,T12137,Economic theories and models,0.942799985408783
has_topic:publication:W2029056003->topic:T10047,has_topic,publication:W2029056003,topic:T10047,W2029056003,T10047,Financial Markets and Investment Strategies,0.9406999945640564
has_topic:publication:W2029056003->topic:T11976,has_topic,publication:W2029056003,topic:T11976,W2029056003,T11976,Capital Investment and Risk Analysis,0.9092000126838684
has_topic:publication:W2056879345->topic:T12889,has_topic,publication:W2056879345,topic:T12889,W2056879345,T12889,"Psychoanalysis, Philosophy, and Politics",0.10180000215768814
has_topic:publication:W2056879345->topic:T11743,has_topic,publication:W2056879345,topic:T11743,W2056879345,T11743,Political Economy and Marxism,0.08760000020265579
has_topic:publication:W2056879345->topic:T10785,has_topic,publication:W2056879345,topic:T10785,W2056879345,T10785,Economic Theory and Institutions,0.08190000057220459
has_topic:publication:W3122859634->topic:T11365,has_topic,publication:W3122859634,topic:T11365,W3122859634,T11365,Islamic Finance and Banking Studies,0.9987999796867371
has_topic:publication:W3122859634->topic:T11257,has_topic,publication:W3122859634,topic:T11257,W3122859634,T11257,Taxation and Compliance Studies,0.9876000285148621
has_topic:publication:W3122859634->topic:T11508,has_topic,publication:W3122859634,topic:T11508,W3122859634,T11508,Corporate Taxation and Avoidance,0.9753999710083008
has_topic:publication:W1988050849->topic:T10154,has_topic,publication:W1988050849,topic:T10154,W1988050849,T10154,Customer Service Quality and Loyalty,0.9975000023841858
has_topic:publication:W1988050849->topic:T10145,has_topic,publication:W1988050849,topic:T10145,W1988050849,T10145,Consumer Behavior in Brand Consumption and Identification,0.9822999835014343
has_topic:publication:W1988050849->topic:T10068,has_topic,publication:W1988050849,topic:T10068,W1988050849,T10068,Technology Adoption and User Behaviour,0.9782999753952026
has_topic:publication:W2006479099->topic:T12880,has_topic,publication:W2006479099,topic:T12880,W2006479099,T12880,Qualitative Research Methods and Applications,0.022299999371170998
has_topic:publication:W2006479099->topic:T14153,has_topic,publication:W2006479099,topic:T14153,W2006479099,T14153,Social Development and Education Research,0.008299999870359898
has_topic:publication:W2006479099->topic:T12926,has_topic,publication:W2006479099,topic:T12926,W2006479099,T12926,Business Strategies and Management Research,0.007899999618530273
has_topic:publication:W2990427812->topic:T11986,has_topic,publication:W2990427812,topic:T11986,W2990427812,T11986,Scientific Computing and Data Management,0.9955999851226807
has_topic:publication:W2990427812->topic:T11937,has_topic,publication:W2990427812,topic:T11937,W2990427812,T11937,Research Data Management Practices,0.9574000239372253
has_topic:publication:W2990427812->topic:T13398,has_topic,publication:W2990427812,topic:T13398,W2990427812,T13398,Data Analysis with R,0.9282000064849854
has_topic:publication:W2148284063->topic:T12748,has_topic,publication:W2148284063,topic:T12748,W2148284063,T12748,Molecular spectroscopy and chirality,0.9995999932289124
has_topic:publication:W2148284063->topic:T11177,has_topic,publication:W2148284063,topic:T11177,W2148284063,T11177,Spectroscopy and Quantum Chemical Studies,0.9994999766349792
has_topic:publication:W2148284063->topic:T12044,has_topic,publication:W2148284063,topic:T12044,W2148284063,T12044,Advanced Physical and Chemical Molecular Interactions,0.9915000200271606
has_topic:publication:W2030841140->topic:T11520,has_topic,publication:W2030841140,topic:T11520,W2030841140,T11520,Advanced Thermodynamics and Statistical Mechanics,0.9115999937057495
has_topic:publication:W2030841140->topic:T11177,has_topic,publication:W2030841140,topic:T11177,W2030841140,T11177,Spectroscopy and Quantum Chemical Studies,0.909500002861023
has_topic:publication:W2011215428->topic:T11177,has_topic,publication:W2011215428,topic:T11177,W2011215428,T11177,Spectroscopy and Quantum Chemical Studies,0.9998999834060669
has_topic:publication:W2011215428->topic:T11129,has_topic,publication:W2011215428,topic:T11129,W2011215428,T11129,Photochemistry and Electron Transfer Studies,0.9997000098228455
has_topic:publication:W2011215428->topic:T13013,has_topic,publication:W2011215428,topic:T13013,W2011215428,T13013,Free Radicals and Antioxidants,0.9991999864578247
has_topic:publication:W1985940938->topic:T11601,has_topic,publication:W1985940938,topic:T11601,W1985940938,T11601,Neuroscience and Neural Engineering,0.9887999892234802
has_topic:publication:W1985940938->topic:T10923,has_topic,publication:W1985940938,topic:T10923,W1985940938,T10923,Force Microscopy Techniques and Applications,0.9815999865531921
has_topic:publication:W1985940938->topic:T11449,has_topic,publication:W1985940938,topic:T11449,W1985940938,T11449,Mechanical and Optical Resonators,0.9800000190734863
has_topic:publication:W2164059021->topic:T11011,has_topic,publication:W2164059021,topic:T11011,W2164059021,T11011,Frailty in Older Adults,0.9997000098228455
has_topic:publication:W2164059021->topic:T10397,has_topic,publication:W2164059021,topic:T10397,W2164059021,T10397,Nutrition and Health in Aging,0.9968000054359436
has_topic:publication:W2164059021->topic:T10804,has_topic,publication:W2164059021,topic:T10804,W2164059021,T10804,"Health Systems, Economic Evaluations, Quality of Life",0.9961000084877014
has_topic:publication:W3009885589->topic:T10041,has_topic,publication:W3009885589,topic:T10041,W3009885589,T10041,COVID-19 Clinical Research Studies,0.9998000264167786
has_topic:publication:W3009885589->topic:T11368,has_topic,publication:W3009885589,topic:T11368,W3009885589,T11368,Long-Term Effects of COVID-19,0.9972000122070312
has_topic:publication:W3009885589->topic:T10218,has_topic,publication:W3009885589,topic:T10218,W3009885589,T10218,Sepsis Diagnosis and Treatment,0.995199978351593
has_topic:publication:W3001118548->topic:T10118,has_topic,publication:W3001118548,topic:T10118,W3001118548,T10118,SARS-CoV-2 and COVID-19 Research,1.0
has_topic:publication:W3001118548->topic:T10041,has_topic,publication:W3001118548,topic:T10041,W3001118548,T10041,COVID-19 Clinical Research Studies,0.9986000061035156
has_topic:publication:W3001118548->topic:T10976,has_topic,publication:W3001118548,topic:T10976,W3001118548,T10976,Viral gastroenteritis research and epidemiology,0.9983999729156494
has_topic:publication:W3002108456->topic:T10118,has_topic,publication:W3002108456,topic:T10118,W3002108456,T10118,SARS-CoV-2 and COVID-19 Research,0.9998999834060669
has_topic:publication:W3002108456->topic:T10041,has_topic,publication:W3002108456,topic:T10041,W3002108456,T10041,COVID-19 Clinical Research Studies,0.9975000023841858
has_topic:publication:W3002108456->topic:T11775,has_topic,publication:W3002108456,topic:T11775,W3002108456,T11775,COVID-19 diagnosis using AI,0.9970999956130981
has_topic:publication:W3092849554->topic:T11244,has_topic,publication:W3092849554,topic:T11244,W3092849554,T11244,Climate Change and Health Impacts,0.9933000206947327
has_topic:publication:W3092849554->topic:T13555,has_topic,publication:W3092849554,topic:T13555,W3092849554,T13555,"Healthcare cost, quality, practices",0.9819999933242798
has_topic:publication:W3092849554->topic:T12816,has_topic,publication:W3092849554,topic:T12816,W3092849554,T12816,Global Public Health Policies and Epidemiology,0.9807000160217285
has_topic:publication:W3006659024->topic:T10168,has_topic,publication:W3006659024,topic:T10168,W3006659024,T10168,COVID-19 and Mental Health,0.9991000294685364
has_topic:publication:W3006659024->topic:T10242,has_topic,publication:W3006659024,topic:T10242,W3006659024,T10242,Posttraumatic Stress Disorder Research,0.9973999857902527
has_topic:publication:W3006659024->topic:T10795,has_topic,publication:W3006659024,topic:T10795,W3006659024,T10795,Healthcare professionals’ stress and burnout,0.9966999888420105
has_topic:publication:W2275737843->topic:T10206,has_topic,publication:W2275737843,topic:T10206,W2275737843,T10206,Meta-analysis and systematic reviews,0.996999979019165
has_topic:publication:W2275737843->topic:T13309,has_topic,publication:W2275737843,topic:T13309,W2275737843,T13309,Reliability and Agreement in Measurement,0.9771999716758728
has_topic:publication:W2275737843->topic:T12443,has_topic,publication:W2275737843,topic:T12443,W2275737843,T12443,Delphi Technique in Research,0.968999981880188
has_topic:publication:W2337454357->topic:T10027,has_topic,publication:W2337454357,topic:T10027,W2337454357,T10027,"Diabetes, Cardiovascular Risks, and Lipoproteins",0.9995999932289124
has_topic:publication:W2337454357->topic:T10560,has_topic,publication:W2337454357,topic:T10560,W2337454357,T10560,Diabetes Management and Research,0.9994999766349792
has_topic:publication:W2337454357->topic:T10401,has_topic,publication:W2337454357,topic:T10401,W2337454357,T10401,Diabetes Treatment and Management,0.9988999962806702
has_topic:publication:W2015795623->topic:T11700,has_topic,publication:W2015795623,topic:T11700,W2015795623,T11700,Hemodynamic Monitoring and Therapy,0.46050000190734863
has_topic:publication:W2015795623->topic:T11314,has_topic,publication:W2015795623,topic:T11314,W2015795623,T11314,Clinical Laboratory Practices and Quality Control,0.08860000222921371
has_topic:publication:W2015795623->topic:T13309,has_topic,publication:W2015795623,topic:T13309,W2015795623,T13309,Reliability and Agreement in Measurement,0.04820000007748604
has_topic:publication:W2465692541->topic:T13504,has_topic,publication:W2465692541,topic:T13504,W2465692541,T13504,African history and culture analysis,0.18150000274181366
has_topic:publication:W2990138404->topic:T10320,has_topic,publication:W2990138404,topic:T10320,W2990138404,T10320,Neural Networks and Applications,0.7071999907493591
has_topic:publication:W1497256448->topic:T11975,has_topic,publication:W1497256448,topic:T11975,W1497256448,T11975,Evolutionary Algorithms and Applications,0.1826000064611435
has_topic:publication:W1497256448->topic:T10462,has_topic,publication:W1497256448,topic:T10462,W1497256448,T10462,Reinforcement Learning in Robotics,0.07490000128746033
has_topic:publication:W1497256448->topic:T11031,has_topic,publication:W1497256448,topic:T11031,W1497256448,T11031,Game Theory and Applications,0.04039999842643738
has_topic:publication:W2116122104->topic:T10240,has_topic,publication:W2116122104,topic:T10240,W2116122104,T10240,Plant tissue culture and regeneration,1.0
has_topic:publication:W2116122104->topic:T10184,has_topic,publication:W2116122104,topic:T10184,W2116122104,T10184,Plant Molecular Biology Research,0.9919999837875366
has_topic:publication:W2116122104->topic:T11927,has_topic,publication:W2116122104,topic:T11927,W2116122104,T11927,Plant Reproductive Biology,0.991100013256073
has_topic:publication:W2100826189->topic:T10826,has_topic,publication:W2100826189,topic:T10826,W2100826189,T10826,Behavioral and Psychological Studies,0.9980000257492065
has_topic:publication:W2156109180->topic:T12428,has_topic,publication:W2156109180,topic:T12428,W2156109180,T12428,Global Trade and Competitiveness,0.30979999899864197
has_topic:publication:W2070631858->topic:T11742,has_topic,publication:W2070631858,topic:T11742,W2070631858,T11742,Economic Theory and Policy,0.8134999871253967
has_topic:publication:W2070631858->topic:T10785,has_topic,publication:W2070631858,topic:T10785,W2070631858,T10785,Economic Theory and Institutions,0.7175999879837036
has_topic:publication:W2070631858->topic:T10393,has_topic,publication:W2070631858,topic:T10393,W2070631858,T10393,Economic Growth and Productivity,0.6741999983787537
has_topic:publication:W2025610165->topic:T11911,has_topic,publication:W2025610165,topic:T11911,W2025610165,T11911,Spatial and Panel Data Analysis,0.9994000196456909
has_topic:publication:W2025610165->topic:T10007,has_topic,publication:W2025610165,topic:T10007,W2025610165,T10007,Monetary Policy and Economic Impact,0.9983999729156494
has_topic:publication:W2025610165->topic:T11770,has_topic,publication:W2025610165,topic:T11770,W2025610165,T11770,Fiscal Policy and Economic Growth,0.9983999729156494
has_topic:publication:W2150697053->topic:T10002,has_topic,publication:W2150697053,topic:T10002,W2150697053,T10002,Advanced Chemical Physics Studies,0.9998999834060669
has_topic:publication:W2150697053->topic:T10798,has_topic,publication:W2150697053,topic:T10798,W2150697053,T10798,Crystallography and molecular interactions,0.9995999932289124
has_topic:publication:W2150697053->topic:T11948,has_topic,publication:W2150697053,topic:T11948,W2150697053,T11948,Machine Learning in Materials Science,0.9988999962806702
has_topic:publication:W2094642658->topic:T10002,has_topic,publication:W2094642658,topic:T10002,W2094642658,T10002,Advanced Chemical Physics Studies,1.0
has_topic:publication:W2094642658->topic:T11177,has_topic,publication:W2094642658,topic:T11177,W2094642658,T11177,Spectroscopy and Quantum Chemical Studies,0.9975000023841858
has_topic:publication:W2094642658->topic:T11965,has_topic,publication:W2094642658,topic:T11965,W2094642658,T11965,"Quantum, superfluid, helium dynamics",0.996999979019165
has_topic:publication:W2145150141->topic:T10329,has_topic,publication:W2145150141,topic:T10329,W2145150141,T10329,Thyroid Cancer Diagnosis and Treatment,0.9987999796867371
has_topic:publication:W2145150141->topic:T10206,has_topic,publication:W2145150141,topic:T10206,W2145150141,T10206,Meta-analysis and systematic reviews,0.9416999816894531
has_topic:publication:W2145150141->topic:T11728,has_topic,publication:W2145150141,topic:T11728,W2145150141,T11728,Thyroid and Parathyroid Surgery,0.9075000286102295
has_topic:publication:W3099878876->topic:T11269,has_topic,publication:W3099878876,topic:T11269,W3099878876,T11269,Algorithms and Data Compression,0.9987000226974487
has_topic:publication:W3099878876->topic:T12162,has_topic,publication:W3099878876,topic:T12162,W3099878876,T12162,Cellular Automata and Applications,0.9970999956130981
has_topic:publication:W3099878876->topic:T11975,has_topic,publication:W3099878876,topic:T11975,W3099878876,T11975,Evolutionary Algorithms and Applications,0.9950000047683716
has_topic:publication:W2939474406->topic:T13530,has_topic,publication:W2939474406,topic:T13530,W2939474406,T13530,Climate Change and Environmental Impact,0.09220000356435776
has_topic:publication:W2939474406->topic:T14329,has_topic,publication:W2939474406,topic:T14329,W2939474406,T14329,Science and Climate Studies,0.08250000327825546
has_topic:publication:W4254687493->topic:T13398,has_topic,publication:W4254687493,topic:T13398,W4254687493,T13398,Data Analysis with R,0.3224000036716461
has_topic:publication:W244186264->topic:T11667,has_topic,publication:W244186264,topic:T11667,W244186264,T11667,Advanced Chemical Sensor Technologies,0.8960000276565552
has_topic:publication:W244186264->topic:T14249,has_topic,publication:W244186264,topic:T14249,W244186264,T14249,Water Quality Monitoring and Analysis,0.8361999988555908
has_topic:publication:W244186264->topic:T11434,has_topic,publication:W244186264,topic:T11434,W244186264,T11434,Electrochemical Analysis and Applications,0.7484999895095825
has_topic:publication:W2150290224->topic:T11871,has_topic,publication:W2150290224,topic:T11871,W2150290224,T11871,Advanced Statistical Methods and Models,0.13989999890327454
has_topic:publication:W2118502261->topic:T11539,has_topic,publication:W2118502261,topic:T11539,W2118502261,T11539,Survey Methodology and Nonresponse,0.9807999730110168
has_topic:publication:W2118502261->topic:T13030,has_topic,publication:W2118502261,topic:T13030,W2118502261,T13030,Survey Sampling and Estimation Techniques,0.9678999781608582
has_topic:publication:W2118502261->topic:T10243,has_topic,publication:W2118502261,topic:T10243,W2118502261,T10243,Statistical Methods and Bayesian Inference,0.96670001745224
has_topic:publication:W1689771227->topic:T10154,has_topic,publication:W1689771227,topic:T10154,W1689771227,T10154,Customer Service Quality and Loyalty,1.0
has_topic:publication:W1689771227->topic:T11536,has_topic,publication:W1689771227,topic:T11536,W1689771227,T11536,Consumer Retail Behavior Studies,0.9929999709129333
has_topic:publication:W1689771227->topic:T10145,has_topic,publication:W1689771227,topic:T10145,W1689771227,T10145,Consumer Behavior in Brand Consumption and Identification,0.9886999726295471
has_topic:publication:W2787959293->topic:T10288,has_topic,publication:W2787959293,topic:T10288,W2787959293,T10288,Fractional Differential Equations Solutions,0.9902999997138977
has_topic:publication:W2787959293->topic:T11416,has_topic,publication:W2787959293,topic:T11416,W2787959293,T11416,Numerical methods for differential equations,0.9595999717712402
has_topic:publication:W2787959293->topic:T10541,has_topic,publication:W2787959293,topic:T10541,W2787959293,T10541,Nonlinear Differential Equations Analysis,0.9480999708175659
has_topic:publication:W1803273808->topic:T11891,has_topic,publication:W1803273808,topic:T11891,W1803273808,T11891,Big Data and Business Intelligence,0.06449999660253525
has_topic:publication:W4320013936->topic:T11674,has_topic,publication:W4320013936,topic:T11674,W4320013936,T11674,Sports Analytics and Performance,0.8708000183105469
has_topic:publication:W4320013936->topic:T11918,has_topic,publication:W4320013936,topic:T11918,W4320013936,T11918,Forecasting Techniques and Applications,0.866100013256073
has_topic:publication:W4320013936->topic:T12026,has_topic,publication:W4320013936,topic:T12026,W4320013936,T12026,Explainable Artificial Intelligence (XAI),0.8616999983787537
has_topic:publication:W4367314869->topic:T11592,has_topic,publication:W4367314869,topic:T11592,W4367314869,T11592,Phenomenology and Existential Philosophy,0.09480000287294388
has_topic:publication:W4367314869->topic:T10297,has_topic,publication:W4367314869,topic:T10297,W4367314869,T10297,Philosophical Ethics and Theory,0.030300000682473183
has_topic:publication:W4367314869->topic:T10258,has_topic,publication:W4367314869,topic:T10258,W4367314869,T10258,Philosophy and Theoretical Science,0.02160000056028366
has_topic:publication:W2963341956->topic:T10028,has_topic,publication:W2963341956,topic:T10028,W2963341956,T10028,Topic Modeling,0.9998999834060669
has_topic:publication:W2963341956->topic:T10181,has_topic,publication:W2963341956,topic:T10181,W2963341956,T10181,Natural Language Processing Techniques,0.9998000264167786
has_topic:publication:W2963341956->topic:T13910,has_topic,publication:W2963341956,topic:T13910,W2963341956,T13910,Computational and Text Analysis Methods,0.9847999811172485
has_topic:publication:W1990513740->topic:T13498,has_topic,publication:W1990513740,topic:T13498,W1990513740,T13498,Economic Development and Digital Transformation,0.3919000029563904
has_topic:publication:W2129905273->topic:T10320,has_topic,publication:W2129905273,topic:T10320,W2129905273,T10320,Neural Networks and Applications,0.37560001015663147
has_topic:publication:W1533200881->topic:T12903,has_topic,publication:W1533200881,topic:T12903,W1533200881,T12903,Globalization and Cultural Identity,0.08070000261068344
has_topic:publication:W1533200881->topic:T11895,has_topic,publication:W1533200881,topic:T11895,W1533200881,T11895,Social and Cultural Dynamics,0.07779999822378159
has_topic:publication:W2963163009->topic:T10036,has_topic,publication:W2963163009,topic:T10036,W2963163009,T10036,Advanced Neural Network Applications,0.9998999834060669
has_topic:publication:W2963163009->topic:T11689,has_topic,publication:W2963163009,topic:T11689,W2963163009,T11689,Adversarial Robustness in Machine Learning,0.998199999332428
has_topic:publication:W2963163009->topic:T11512,has_topic,publication:W2963163009,topic:T11512,W2963163009,T11512,Anomaly Detection Techniques and Applications,0.9962000250816345
has_topic:publication:W2124192278->topic:T10998,has_topic,publication:W2124192278,topic:T10998,W2124192278,T10998,Heat Transfer and Optimization,0.3407999873161316
has_topic:publication:W2124192278->topic:T12250,has_topic,publication:W2124192278,topic:T12250,W2124192278,T12250,Experimental and Theoretical Physics Studies,0.3379000127315521
has_topic:publication:W2752782242->topic:T10036,has_topic,publication:W2752782242,topic:T10036,W2752782242,T10036,Advanced Neural Network Applications,0.9993000030517578
