id,publication_id,person_id,institution_id,institution_name,country_code,institution_type,raw_affiliation,latitude,longitude
235,W2052742260,A5109411364,,,,,"Zentrum der Morphologie, Theodor-Stern-Kai 7, W-6000, Frankfurt/Main 70, Germany",,
236,W2052742260,A5109411364,,,,,"Zentrum der Morphologie, Frankfurt/Main 70, Germany",,
237,W2166281097,A5007379298,I130828816,University of Leeds,GB,education,,,
238,W2166281097,A5007379298,,,,,"Dept. of Psychiatry, 15 Hyde Terrace, Leeds LS2 9LT, England",,
239,W2166281097,A5088498607,I130828816,University of Leeds,GB,education,,,
240,W2166281097,A5088498607,,,,,"Dept. of Psychiatry, 15 Hyde Terrace, Leeds LS2 9LT, England",,
241,W2108795964,A5066540447,I74973139,Carnegie Mellon University,US,education,,,
242,W2108795964,A5066540447,,,,,"Carnegie Mellon U, PA, US",,
243,W2108795964,A5030291124,,,,,#N#               * University of Pennsylvania,,
244,W2135732933,A5040688597,I180857899,Pfizer (United States),US,company,,,
245,W2135732933,A5040688597,,,,,"Central Research Division, Pfizer Inc., Groton, CT 06340, USA. LIPINSKI@PFIZER.COM",,
246,W2135732933,A5040688597,,,,,"Central Research Division, Pfizer INC., Groton, CT 06340, USA",,
247,W2135732933,A5072778946,I180857899,Pfizer (United States),US,company,,,
248,W2135732933,A5072778946,,,,,"Central Research Division, Pfizer Inc., Groton, CT 06340, USA",,
249,W2135732933,A5072778946,,,,,"Central Research Division, Pfizer INC., Groton, CT 06340, USA",,
250,W2135732933,A5050837683,I180857899,Pfizer (United States),US,company,,,
251,W2135732933,A5050837683,,,,,"Central Research Division, Pfizer Inc., Groton, CT 06340, USA",,
252,W2135732933,A5050837683,,,,,"Central Research Division, Pfizer INC., Groton, CT 06340, USA",,
253,W2135732933,A5035781073,I180857899,Pfizer (United States),US,company,,,
254,W2135732933,A5035781073,,,,,"Central Research Division, Pfizer Inc., Groton, CT 06340, USA",,
255,W2135732933,A5035781073,,,,,"Central Research Division, Pfizer INC., Groton, CT 06340, USA",,
256,W2061438946,A5091500375,I11701301,Griffith University,AU,education,,,
257,W2061438946,A5091500375,,,,,"School of Information and Communication Technology, Griffith University, Nathan Campus, Brisbane QLD 4111, Australia#TAB#",,
258,W2061438946,A5071437793,I48379061,Shahid Beheshti University,IR,education,,,
259,W2061438946,A5071437793,,,,,"Department of Electrical Engineering, Faculty of Electrical and Computer Engineering, Shahid Beheshti University, G.C., 1983963113 Tehran, Iran",,
260,W2061438946,A5063313173,I11701301,Griffith University,AU,education,,,
261,W2061438946,A5063313173,,,,,"School of Information and Communication Technology, Griffith University, Nathan Campus, Brisbane QLD 4111, Australia#TAB#",,
262,W2061977616,A5055251050,I91045830,Texas A&M University,US,education,,,
263,W2061977616,A5055251050,I2801613365,Mitchell Institute,US,nonprofit,,,
264,W2061977616,A5055251050,,,,,Texas A&M University,,
265,W2069687969,A5110449310,,,,,Department of Genetics N. C. State College  Raleigh,,
266,W2069687969,A5110449310,,,,,Department of Genetics N. C. State College Raleigh,,
267,W1974097079,A5029882914,I1280536761,Ames Research Center,US,facility,,,
268,W1974097079,A5029882914,,,,,"NASA Ames Research Center, Moffett Field, California 94035",,
269,W2115017507,A5074628106,I1314596251,Allen Institute for Brain Science,US,facility,,,
270,W2115017507,A5074628106,I145311948,Johns Hopkins University,US,education,,,
271,W2115017507,A5074628106,I2799853436,Johns Hopkins Medicine,US,healthcare,,,
272,W2115017507,A5074628106,,,,,Department of Neurology Johns Hopkins University School of Medicine Baltimore MD USA,,
273,W2115017507,A5074628106,,,,,Zanvyl Krieger Mind/Brain Institute Johns Hopkins University Baltimore MD USA,,
274,W2115017507,A5074628106,,,,,"Department of Neurology, Johns Hopkins University School of Medicine, Baltimore, MD, USA",,
275,W2115017507,A5074628106,,,,,"Zanvyl Krieger Mind/Brain Institute, Johns Hopkins University, Baltimore, MD, USA",,
276,W2115017507,A5059027860,I4210125099,Mayo Clinic in Arizona,US,healthcare,,,
277,W2115017507,A5059027860,,,,,Department of Neurology Mayo Clinic Rochester MN USA,,
278,W2115017507,A5059027860,,,,,"Department of Neurology, Mayo Clinic, Rochester, MN, USA",,
279,W2115017507,A5088503502,I5023651,McGill University,CA,education,,,
280,W2115017507,A5088503502,,,,,Bloomfield Centre for Research in Aging Lady Davis Institute Montreal QC Canada,,
281,W2115017507,A5088503502,,,,,Department of Neurology McGill University School of Medicine Montreal QC Canada,,
282,W2115017507,A5088503502,,,,,"Department of Neurology, McGill University School of Medicine, Montreal, QC, Canada",,
283,W2115017507,A5088503502,,,,,"Bloomfield Centre for Research in Aging, Lady Davis Institute, Montreal, QC, Canada",,
284,W2115017507,A5068688487,I4210087915,Massachusetts General Hospital,US,healthcare,,,
285,W2115017507,A5068688487,I136199984,Harvard University,US,education,,,
286,W2115017507,A5068688487,,,,,Department of Neurology Massachusetts General Hospital Harvard Medical School Boston MA USA,,
287,W2115017507,A5068688487,,,,,"Department of Neurology, Massachusetts General Hospital, Harvard Medical School, Boston, MA, USA",,
288,W2115017507,A5005099850,I4210125099,Mayo Clinic in Arizona,US,healthcare,,,
289,W2115017507,A5005099850,,,,,Department of Radiology Mayo Clinic Rochester MN USA,,
290,W2115017507,A5005099850,,,,,"Department of Radiology, Mayo Clinic, Rochester, MN, USA",,
291,W2115017507,A5078760561,I204250578,"University of California, Irvine",US,education,,,
292,W2115017507,A5078760561,,,,,Alzheimer Disease Research Center University of California Irvine CA USA,,
293,W2115017507,A5078760561,,,,,Department of Neurobiology and Behavior University of California Irvine CA USA,,
294,W2115017507,A5078760561,,,,,Department of Neurology University of California Irvine CA USA,,
295,W2115017507,A5078760561,,,,,"Alzheimer Disease Research Center, University of California, Irvine, CA, USA",,
296,W2115017507,A5078760561,,,,,"Department of Neurology, University of California, Irvine, CA, USA",,
297,W2115017507,A5078760561,,,,,"Department of Neurobiology and Behavior, University of California, Irvine, CA, USA",,
298,W2115017507,A5036841670,I170201317,University of Pittsburgh,US,education,,,
299,W2115017507,A5036841670,,,,,Department of Psychiatry University of Pittsburgh School of Medicine Pittsburgh PA USA,,
300,W2115017507,A5036841670,,,,,"Department of Psychiatry, University of Pittsburgh School of Medicine, Pittsburgh, PA, USA",,
301,W2115017507,A5000644127,I4210110767,National Institute of Neurological Disorders and Stroke,US,facility,,,
302,W2115017507,A5000644127,,,,,National Institute of Neurological Disorders and Stroke Bethesda MD USA,,
303,W2115017507,A5000644127,,,,,"National Institute of Neurological Disorders and Stroke, Bethesda, MD, USA",,
304,W2115017507,A5068971185,I2799503643,Columbia University Irving Medical Center,US,healthcare,,,
305,W2115017507,A5068971185,,,,,Department of Neurology Columbia University Medical Center New York NY USA,,
306,W2115017507,A5068971185,,,,,Gertrude H. Sergievsky Center Columbia University Medical Center New York NY USA,,
307,W2115017507,A5068971185,,,,,Taub Institute for Research on Alzheimer's Disease and the Aging Brain Columbia University Medical Center New York NY USA,,
308,W2115017507,A5068971185,,,,,"Gertrude H. Sergievsky Center, Columbia University Medical Center, New York, NY, USA",,
309,W2115017507,A5068971185,,,,,"Department of Neurology, Columbia University Medical Center, New York, NY, USA",,
310,W2115017507,A5068971185,,,,,"Taub Institute for Research on Alzheimer's Disease and the Aging Brain, Columbia University Medical Center, New York, NY, USA",,
311,W2115017507,A5077632970,I2799503643,Columbia University Irving Medical Center,US,healthcare,,,
312,W2115017507,A5077632970,,,,,Department of Neurology Columbia University Medical Center New York NY USA,,
313,W2115017507,A5077632970,,,,,Gertrude H. Sergievsky Center Columbia University Medical Center New York NY USA,,
314,W2115017507,A5077632970,,,,,Taub Institute for Research on Alzheimer's Disease and the Aging Brain Columbia University Medical Center New York NY USA,,
315,W2115017507,A5077632970,,,,,"Taub Institute for Research on Alzheimer's Disease and the Aging Brain, Columbia University Medical Center, New York, NY, USA",,
316,W2115017507,A5077632970,,,,,"Gertrude H. Sergievsky Center, Columbia University Medical Center, New York, NY, USA",,
317,W2115017507,A5077632970,,,,,"Department of Neurology, Columbia University Medical Center, New York, NY, USA",,
318,W2115017507,A5037912275,I168537998,Eli Lilly (United States),US,company,,,
319,W2115017507,A5037912275,,,,,Eli Lilly and Company Indianapolis IN USA,,
320,W2115017507,A5037912275,,,,,"Eli Lilly and Company, Indianapolis, IN, USA",,
321,W2115017507,A5063630764,I204465549,Washington University in St. Louis,US,education,,,
322,W2115017507,A5063630764,,,,,Department of Neurology Washington University School of Medicine St. Louis MO USA,,
323,W2115017507,A5063630764,,,,,"Department of Neurology, Washington University School of Medicine, St. Louis, MO, USA",,
324,W2115017507,A5032450718,I4210126463,UK Dementia Research Institute,GB,facility,,,
325,W2115017507,A5032450718,I45129253,University College London,GB,education,,,
326,W2115017507,A5032450718,I4210151618,National Hospital for Neurology and Neurosurgery,GB,healthcare,,,
327,W2115017507,A5032450718,,,,,Dementia Research Centre Department of Neurodegeneration UCL Institute of Neurology University College London Queen Square London United Kingdom,,
328,W2115017507,A5032450718,,,,,"Dementia Research Centre, Department of Neurodegeneration, UCL Institute of Neurology, University College London, Queen Square, London, United Kingdom",,
329,W2115017507,A5025870220,I911458345,Amsterdam UMC Location VUmc,NL,healthcare,,,
330,W2115017507,A5025870220,,,,,Department of Neurology and Alzheimer Center VU University Medical Center Amsterdam The Netherlands,,
331,W2115017507,A5025870220,,,,,"Department of Neurology and Alzheimer Center, VU University Medical Center, Amsterdam, The Netherlands",,
332,W2115017507,A5027031712,I1279571640,Alzheimer's Association,US,nonprofit,,,
333,W2115017507,A5027031712,,,,,Alzheimer's Association Chicago IL USA,,
334,W2115017507,A5027031712,,,,,"Alzheimer's Association, Chicago, IL, USA",,
335,W2115017507,A5043913986,I1279571640,Alzheimer's Association,US,nonprofit,,,
336,W2115017507,A5043913986,,,,,Alzheimer's Association Chicago IL USA,,
337,W2115017507,A5043913986,,,,,"Alzheimer's Association, Chicago, IL, USA",,
338,W2115017507,A5002754020,I111979921,Northwestern University,US,education,,,
339,W2115017507,A5002754020,,,,,Department of Neurology Northwestern Feinberg School of Medicine Chicago IL USA,,
340,W2115017507,A5002754020,,,,,Department of Psychiatry Northwestern Feinberg School of Medicine Chicago IL USA,,
341,W2115017507,A5002754020,,,,,"Department of Psychiatry, Northwestern Feinberg School of Medicine, Chicago, IL, USA",,
342,W2115017507,A5002754020,,,,,"Department of Neurology, Northwestern Feinberg School of Medicine, Chicago, IL, USA",,
343,W2115017507,A5012170843,I4210136897,National Institute on Aging,US,facility,,,
344,W2115017507,A5012170843,,,,,Alzheimer's Disease Centers Program National Institute on Aging Bethesda MD USA,,
345,W2115017507,A5012170843,,,,,"Alzheimer's Disease Centers Program, National Institute on Aging, Bethesda, MD, USA",,
346,W2136931384,A5058480606,I201448701,University of Washington,US,education,,,
347,W2136931384,A5058480606,,,,,"Departments of Microbiology and Medicine, University of Washington, School of Medicine, Seattle, Washington 98105",,
348,W2136931384,A5110382264,I201448701,University of Washington,US,education,,,
349,W2136931384,A5110382264,,,,,"Departments of Microbiology and Medicine, University of Washington, School of Medicine, Seattle, Washington 98105",,
350,W2136931384,A5110023640,I201448701,University of Washington,US,education,,,
351,W2136931384,A5110023640,,,,,"Departments of Microbiology and Medicine, University of Washington, School of Medicine, Seattle, Washington 98105",,
352,W2136931384,A5071266965,I201448701,University of Washington,US,education,,,
353,W2136931384,A5071266965,,,,,"Departments of Microbiology and Medicine, University of Washington, School of Medicine, Seattle, Washington 98105",,
354,W2114004260,A5088548433,I84218800,"University of California, Davis",US,education,,,
355,W2114004260,A5088548433,,,,,"Department of Viticulture and Enology, University of California, Davis",,
356,W2114004260,A5052851289,I84218800,"University of California, Davis",US,education,,,
357,W2114004260,A5052851289,,,,,"Department of Viticulture and Enology, University of California, Davis",,
358,W2120062331,A5018694596,,,,,"North American Aviation Science Center, Thousand Oaks, California",,
359,W1974085346,A5027606126,I196883781,Clarkson College,US,education,,,
360,W1974085346,A5027606126,,,,,Clarkson College of Technology,,
361,W1974085346,W1974085346-person-1,I196883781,Clarkson College,US,education,,,
362,W1974085346,W1974085346-person-1,,,,,Clarkson College of Technology,,
363,W2056722718,A5111445595,I219193219,Purdue University West Lafayette,US,education,,,
364,W2056722718,A5111445595,,,,,Purdue University,,
365,W2056722718,A5100703985,I219193219,Purdue University West Lafayette,US,education,,,
366,W2056722718,A5100703985,,,,,Purdue University,,
367,W2116839388,A5049529015,I1343052199,Kaiser Permanente,US,nonprofit,,,
368,W2116839388,A5049529015,,,,,"Department of Preventive Medicine, Southern California Permanente Medical Group (Kaiser Permanente), San Diego 92111, USA",,
369,W2116839388,A5049529015,,,,,"Department of Preventive Medicine, Southern California Permanente Medical Group (Kaiser Permanente), San Diego, California",,
370,W2116839388,A5112456413,I1289490764,Centers for Disease Control and Prevention,US,funder,,,
371,W2116839388,A5112456413,I4210113004,National Center for Chronic Disease Prevention and Health Promotion,US,facility,,,
372,W2116839388,A5112456413,,,,,National Center for Chronic Disease Prevention and Health Promotion Centers for Disease Control and Prevention  Atlanta Georgia,,
373,W2116839388,A5047835625,I150468666,Emory University,US,education,,,
374,W2116839388,A5047835625,,,,,"Department of Pediatrics, Emory University School Medicine, Atlanta, Georgia",,
375,W2116839388,A5110858271,I4210113004,National Center for Chronic Disease Prevention and Health Promotion,US,facility,,,
376,W2116839388,A5110858271,I1289490764,Centers for Disease Control and Prevention,US,funder,,,
377,W2116839388,A5110858271,,,,,National Center for Chronic Disease Prevention and Health Promotion Centers for Disease Control and Prevention  Atlanta Georgia,,
378,W2116839388,A5031499097,I1289490764,Centers for Disease Control and Prevention,US,funder,,,
379,W2116839388,A5031499097,I4210113004,National Center for Chronic Disease Prevention and Health Promotion,US,facility,,,
380,W2116839388,A5031499097,,,,,National Center for Chronic Disease Prevention and Health Promotion Centers for Disease Control and Prevention  Atlanta Georgia,,
381,W2116839388,A5112481881,I4210113004,National Center for Chronic Disease Prevention and Health Promotion,US,facility,,,
382,W2116839388,A5112481881,I1289490764,Centers for Disease Control and Prevention,US,funder,,,
383,W2116839388,A5112481881,,,,,National Center for Chronic Disease Prevention and Health Promotion Centers for Disease Control and Prevention  Atlanta Georgia,,
384,W2116839388,A5047435579,I138006243,University of Arizona,US,education,,,
385,W2116839388,A5047435579,,,,,"Department of Family and Community Medicine, University of Arizona Health Sciences Center, Tucson, Arizona",,
386,W2116839388,A5109569377,I4210113004,National Center for Chronic Disease Prevention and Health Promotion,US,facility,,,
387,W2116839388,A5109569377,I1289490764,Centers for Disease Control and Prevention,US,funder,,,
388,W2116839388,A5109569377,,,,,National Center for Chronic Disease Prevention and Health Promotion Centers for Disease Control and Prevention  Atlanta Georgia,,
389,W2127951128,A5083312029,I177969490,University of Southern Denmark,DK,education,,,
390,W2127951128,A5083312029,I2799725268,Manchester Academic Health Science Centre,GB,healthcare,,,
391,W2127951128,A5083312029,I2801498763,Odense University Hospital,DK,funder,,,
392,W2127951128,A5083312029,,,,,"Manchester Academic Health Sciences Centre, South Manchester University Hospital NHS Foundation Trust, Manchester, United Kingdom",,
393,W2127951128,A5083312029,,,,,"Odense University Hospital and University of Southern Denmark, Odense, Denmark",,
394,W2127951128,A5083312029,,,,,"Manchester Academic Sciences Health Centre, Respiratory Research Group, University of Manchester, University Hospital South Manchester, Southmoor Road, Manchester M23 9LT, UK",,
395,W2127951128,A5064137195,,,,,"Global Initiative for Chronic Obstructive Lung Disease, Vancouver, Washington",,
396,W2127951128,A5054165025,I71999127,Universitat de Barcelona,ES,education,,,
397,W2127951128,A5054165025,,,,,"Hospital Clínic, Universitat de Barcelona, Barcelona, Spain",,
398,W2127951128,A5000958944,I165862685,"St George's, University of London",GB,education,,,
399,W2127951128,A5000958944,,,,,"St George’s Hospital Medical School, London, United Kingdom",,
400,W2127951128,A5059684830,I200763008,Justus-Liebig-Universität Gießen,DE,education,,,
401,W2127951128,A5059684830,I268975460,Universitätsklinikum Gießen und Marburg,DE,healthcare,,,
402,W2127951128,A5059684830,,,,,"University of Gießen and Marburg School of Medicine, Marburg Germany",,
403,W2127951128,A5052712328,I165951966,The University of Texas Health Science Center at San Antonio,US,education,,,
404,W2127951128,A5052712328,,,,,"University of Texas Health Science Center, San Antonio, Texas",,
405,W2127951128,A5030258071,I2801572420,British Lung Foundation,GB,nonprofit,,,
406,W2127951128,A5030258071,,,,,"National Heart and Lung Institute, London, United Kingdom",,
407,W2127951128,A5010278392,I122346577,University of Modena and Reggio Emilia,IT,education,,,
408,W2127951128,A5010278392,,,,,"University of Modena and Reggio Emilia, Modena, Italy",,
409,W2127951128,A5100767595,I27837315,University of Michigan,US,education,,,
410,W2127951128,A5100767595,,,,,"University of Michigan School of Medicine, Ann Arbor, Michigan",,
411,W2127951128,A5081243390,I205349734,Hokkaido University,JP,education,,,
412,W2127951128,A5081243390,,,,,"Hokkaido University School of Medicine, Sapporo, Japan",,
413,W2127951128,A5010056224,I4210136696,NIHR Surgical Reconstruction and Microbiology Research Centre,GB,facility,,,
414,W2127951128,A5010056224,,,,,"University Hospitals Birmingham, Birmingham, United Kingdom; and",,
415,W2127951128,A5042188739,I141945490,University of British Columbia,CA,education,,,
416,W2127951128,A5042188739,I2801362399,St. Paul's Hospital,CA,healthcare,,,
417,W2127951128,A5042188739,,,,,"St Paul’s Hospital, Vancouver, Canada",,
418,W2127951128,A5042188739,,,,,University of British Columbia,,
419,W2127951128,A5110223271,I71999127,Universitat de Barcelona,ES,education,,,
420,W2127951128,A5110223271,,,,,"Hospital Clínic, Universitat de Barcelona, Barcelona, Spain",,
421,W2109469951,A5035549347,I145311948,Johns Hopkins University,US,education,,,
422,W2109469951,A5035549347,,,,,Johns Hopkins University (,,
423,W2144846366,A5086016562,I177881444,Pomona College,US,education,,,
424,W2144846366,A5086016562,,,,,"Pomona College, Claremont, CA",,
425,W2144846366,A5049983178,I22675022,Williams College,US,education,,,
426,W2144846366,A5049983178,,,,,"Williams College, Williamstown, MA",,
427,W4247665917,A5118904555,I4210122552,Psykiatrien i Region Syddanmark,DK,healthcare,,,
428,W4247665917,A5118904555,I177969490,University of Southern Denmark,DK,education,,,
429,W4247665917,A5118904555,,,,,"KI, OUH, Forskningsenhed for Psykiatri (Odense)",,
430,W4247665917,A5118904555,,,,,"SDU, The Faculty of Health Sciences, Department of Clinical Research, KI, OUH, Research unit of Psychiatry (Odense), DK",,
431,W2141846678,A5001390698,I5388228,University of Rochester,US,education,,,
432,W2141846678,A5001390698,,,,,"Department of Clinical and Social Sciences in Psychology, University of Rochester, Rochester, NY 14627, USA. ryan@psych.rochester.edu",,
433,W2141846678,A5001390698,,,,,"U Rochester, Dept of Clinical & Social Sciences in Psychology, Rochester, NY, US",,
434,W3123282572,A5016858660,I1318617081,Woodrow Wilson International Center for Scholars,US,facility,,,
435,W3123282572,A5016858660,I20089843,Princeton University,US,education,,,
436,W3123282572,A5016858660,,,,,Princeton University - Sociology Department and Woodrow Wilson School of Public and International Affairs,,
437,W3123282572,A5051910920,I97018004,Stanford University,US,education,,,
438,W3123282572,A5051910920,,,,,Stanford University (),,
439,W2075435443,A5022664477,I146655781,University of Liverpool,GB,education,,,
440,W2075435443,A5022664477,,,,,"Department of Oceanography, The University, LiverpoolGreat Britain",,
